ma_gd,ma_kh,so_tien,trang_thai,thoi_gian
GD018192,KH02660,248000.0,THANH CONG,2026-06-13 23:45:00
GD018193,KH02382,158000.0,THANH CONG,2026-06-14 00:12:00
GD018194,KH02408,185000.0,THANH CONG,2026-06-14 00:18:00
GD018195,KH00136,796000.0,THANH CONG,2026-06-14 00:34:00
GD018196,KH01636,189000.0,THAT BAI,2026-06-14 00:35:00
GD018197,KH01288,267000.0,THANH CONG,2026-06-14 00:36:00
GD018198,KH01491,204000.0,THANH CONG,2026-06-14 00:46:00
GD018199,KH00323,173000.0,THANH CONG,2026-06-14 01:00:00
GD018200,KH01106,166000.0,THANH CONG,2026-06-14 01:10:00
GD018201,KH02169,283000.0,THANH CONG,2026-06-14 01:16:00
GD018202,KH01828,305000.0,THAT BAI,2026-06-14 01:16:00
GD018203,KH00726,2605000.0,THANH CONG,2026-06-14 01:54:00
GD018204,KH01187,740000.0,THANH CONG,2026-06-14 01:59:00
GD018205,KH02573,334000.0,THANH CONG,2026-06-14 02:28:00
GD018206,KH02453,186000.0,THANH CONG,2026-06-14 02:30:00
GD018207,KH00203,515000.0,THANH CONG,2026-06-14 02:31:00
GD018208,KH02522,94000.0,CHO XU LY,2026-06-14 02:37:00
GD018209,KH00318,473000.0,THANH CONG,2026-06-14 02:38:00
GD018210,KH00407,383000.0,CHO XU LY,2026-06-14 02:46:00
GD018211,KH00937,370000.0,THANH CONG,2026-06-14 03:00:00
GD018212,KH02328,868000.0,THANH CONG,2026-06-14 03:05:00
GD018213,KH01038,380000.0,THANH CONG,2026-06-14 04:03:00
GD018214,KH00062,96000.0,THAT BAI,2026-06-14 04:06:00
GD018215,KH02913,720000.0,THANH CONG,2026-06-14 04:13:00
GD018216,KH02869,332000.0,THANH CONG,2026-06-14 04:33:00
GD018217,KH00904,357000.0,THANH CONG,2026-06-14 04:33:00
GD018218,KH02720,50000.0,THAT BAI,2026-06-14 04:37:00
GD018219,KH00698,640000.0,THANH CONG,2026-06-14 04:44:00
GD018220,KH00917,697000.0,THANH CONG,2026-06-14 04:45:00
GD018221,KH00177,193000.0,CHO XU LY,2026-06-14 05:05:00
GD018222,KH02963,762000.0,CHO XU LY,2026-06-14 05:35:00
GD018223,KH00777,1500000.0,THANH CONG,2026-06-14 05:39:00
GD018224,KH01695,280000.0,THAT BAI,2026-06-14 06:06:00
GD018225,KH02803,339000.0,THANH CONG,2026-06-14 06:15:00
GD018226,KH00175,322000.0,THANH CONG,2026-06-14 06:16:00
GD018227,KH02778,206000.0,THANH CONG,2026-06-14 06:31:00
GD018228,KH00798,274000.0,THANH CONG,2026-06-14 06:54:00
GD018229,KH00814,455000.0,THAT BAI,2026-06-14 06:55:00
GD018230,KH01698,1131000.0,THANH CONG,2026-06-14 07:19:00
GD018231,KH02195,70000.0,THANH CONG,2026-06-14 07:32:00
GD018232,KH02890,208000.0,THANH CONG,2026-06-14 07:56:00
GD018233,KH01126,97000.0,THANH CONG,2026-06-14 08:21:00
GD018234,KH01498,354000.0,THANH CONG,2026-06-14 08:31:00
GD018235,KH00530,255000.0,THANH CONG,2026-06-14 08:40:00
GD018236,KH01903,302000.0,THAT BAI,2026-06-14 08:57:00
GD018237,KH00199,1056000.0,THAT BAI,2026-06-14 09:14:00
GD018238,KH02715,1097000.0,THAT BAI,2026-06-14 09:28:00
GD018239,KH01181,658000.0,THANH CONG,2026-06-14 09:30:00
GD018240,KH00236,450000.0,CHO XU LY,2026-06-14 09:31:00
GD018241,KH01594,925000.0,THANH CONG,2026-06-14 09:36:00
GD018242,KH02374,118000.0,THAT BAI,2026-06-14 09:41:00
GD018243,KH02283,1864000.0,THANH CONG,2026-06-14 09:46:00
GD018244,KH02632,334000.0,THANH CONG,2026-06-14 09:58:00
GD018245,KH01679,140000.0,THANH CONG,2026-06-14 10:09:00
GD018246,KH00042,71000.0,THANH CONG,2026-06-14 10:28:00
GD018247,KH00831,984000.0,THANH CONG,2026-06-14 11:03:00
GD018248,KH02208,742000.0,THANH CONG,2026-06-14 11:16:00
GD018249,KH01428,714000.0,THANH CONG,2026-06-14 12:01:00
GD018250,KH00329,489000.0,THANH CONG,2026-06-14 12:14:00
GD018251,KH00173,971000.0,THANH CONG,2026-06-14 12:53:00
GD018252,KH00353,293000.0,THAT BAI,2026-06-14 12:57:00
GD018253,KH01236,513000.0,THAT BAI,2026-06-14 13:29:00
GD018254,KH00429,2706000.0,THAT BAI,2026-06-14 13:37:00
GD018255,KH02576,95000.0,THAT BAI,2026-06-14 13:45:00
GD018256,KH00754,799000.0,THANH CONG,2026-06-14 13:49:00
GD018257,KH02747,498000.0,CHO XU LY,2026-06-14 13:50:00
GD018258,KH01029,277000.0,CHO XU LY,2026-06-14 13:55:00
GD018259,KH02762,4934000.0,THANH CONG,2026-06-14 13:58:00
GD018260,KH00041,788000.0,THANH CONG,2026-06-14 14:18:00
GD018261,KH01910,275000.0,THANH CONG,2026-06-14 14:32:00
GD018262,KH02122,310000.0,THANH CONG,2026-06-14 14:41:00
GD018263,KH00971,715000.0,THANH CONG,2026-06-14 14:46:00
GD018264,KH00827,399000.0,CHO XU LY,2026-06-14 14:51:00
GD018265,KH01291,621000.0,THANH CONG,2026-06-14 14:54:00
GD018266,KH00312,1639000.0,THANH CONG,2026-06-14 14:59:00
GD018267,KH00456,167000.0,THANH CONG,2026-06-14 15:09:00
GD018268,KH02918,250000.0,THANH CONG,2026-06-14 16:00:00
GD018269,KH02045,2212000.0,THANH CONG,2026-06-14 16:02:00
GD018270,KH02915,479000.0,THAT BAI,2026-06-14 16:04:00
GD018271,KH00491,616000.0,CHO XU LY,2026-06-14 16:39:00
GD018272,KH02555,471000.0,THANH CONG,2026-06-14 16:40:00
GD018273,KH00290,208000.0,THANH CONG,2026-06-14 16:49:00
GD018274,KH01845,758000.0,THANH CONG,2026-06-14 16:56:00
GD018275,KH01227,699000.0,THAT BAI,2026-06-14 17:04:00
GD018276,KH02308,467000.0,THANH CONG,2026-06-14 17:21:00
GD018277,KH02459,424000.0,THANH CONG,2026-06-14 17:24:00
GD018278,KH02279,519000.0,THANH CONG,2026-06-14 17:28:00
GD018279,KH00329,151000.0,THANH CONG,2026-06-14 17:30:00
GD018280,KH00751,78000.0,THAT BAI,2026-06-14 17:53:00
GD018281,KH00002,384000.0,THANH CONG,2026-06-14 17:54:00
GD018282,KH02944,1629000.0,THANH CONG,2026-06-14 18:15:00
GD018283,KH02002,219000.0,THANH CONG,2026-06-14 18:29:00
GD018284,KH02801,195000.0,THAT BAI,2026-06-14 18:52:00
GD018285,KH01211,887000.0,THANH CONG,2026-06-14 19:00:00
GD018286,KH02142,320000.0,THANH CONG,2026-06-14 19:07:00
GD018287,KH00478,474000.0,THAT BAI,2026-06-14 19:35:00
GD018288,KH02022,648000.0,THANH CONG,2026-06-14 19:55:00
GD018289,KH02880,244000.0,THANH CONG,2026-06-14 20:00:00
GD018290,KH02656,196000.0,THANH CONG,2026-06-14 21:03:00
GD018291,KH01710,105000.0,THANH CONG,2026-06-14 21:12:00
GD018292,KH02495,970000.0,THANH CONG,2026-06-14 21:12:00
GD018293,KH00098,1097000.0,THANH CONG,2026-06-14 21:30:00
GD018294,KH02112,2830000.0,THAT BAI,2026-06-14 21:44:00
GD018295,KH00905,678000.0,THANH CONG,2026-06-14 21:52:00
GD018296,KH00191,1257000.0,THANH CONG,2026-06-14 22:04:00
GD018297,KH02679,712000.0,THAT BAI,2026-06-14 22:15:00
GD018298,KH00491,737000.0,THANH CONG,2026-06-14 23:05:00
GD018299,KH02314,296000.0,THANH CONG,2026-06-14 23:11:00
GD018300,KH00468,150000.0,THANH CONG,2026-06-14 23:25:00
GD018301,KH02724,298000.0,THANH CONG,2026-06-14 23:39:00
GD018302,KH01293,205000.0,THANH CONG,2026-06-14 23:41:00
GD018303,KH01350,994000.0,THANH CONG,2026-06-14 23:47:00
GD018304,KH00343,853000.0,THANH CONG,2026-06-14 23:59:00
GD018305,KH00008,1088000.0,THANH CONG,2026-06-15 00:05:00
GD018306,KH02814,163000.0,THANH CONG,2026-06-15 00:41:00
GD018307,KH02390,380000.0,THANH CONG,2026-06-15 00:45:00
GD018308,KH02308,1303000.0,THANH CONG,2026-06-15 00:48:00
GD018309,KH00893,194000.0,THANH CONG,2026-06-15 00:57:00
GD018310,KH02326,729000.0,CHO XU LY,2026-06-15 01:01:00
GD018311,KH00280,723000.0,THANH CONG,2026-06-15 01:13:00
GD018312,KH01942,782000.0,THANH CONG,2026-06-15 01:15:00
GD018313,KH01692,110000.0,THANH CONG,2026-06-15 01:18:00
GD018314,KH02776,593000.0,THANH CONG,2026-06-15 01:21:00
GD018315,KH00351,240000.0,THANH CONG,2026-06-15 01:27:00
GD018316,KH01931,154000.0,THANH CONG,2026-06-15 01:34:00
GD018317,KH01793,178000.0,THANH CONG,2026-06-15 01:57:00
GD018318,KH01129,191000.0,THANH CONG,2026-06-15 01:59:00
GD018319,KH01714,262000.0,THANH CONG,2026-06-15 02:01:00
GD018320,KH01915,292000.0,THANH CONG,2026-06-15 02:03:00
GD018321,KH02504,360000.0,THANH CONG,2026-06-15 02:03:00
GD018322,KH00566,1257000.0,CHO XU LY,2026-06-15 02:03:00
GD018323,KH02297,384000.0,THANH CONG,2026-06-15 02:13:00
GD018324,KH02872,367000.0,THANH CONG,2026-06-15 02:28:00
GD018325,KH02116,177000.0,THANH CONG,2026-06-15 02:43:00
GD018326,KH00690,171000.0,THANH CONG,2026-06-15 02:44:00
GD018327,KH00113,152000.0,THAT BAI,2026-06-15 02:47:00
GD018328,KH01791,208000.0,THANH CONG,2026-06-15 02:47:00
GD018329,KH01276,173000.0,THANH CONG,2026-06-15 02:55:00
GD018330,KH02274,757000.0,THANH CONG,2026-06-15 03:08:00
GD018331,KH02249,899000.0,CHO XU LY,2026-06-15 03:23:00
GD018332,KH01613,359000.0,THANH CONG,2026-06-15 03:35:00
GD018333,KH02894,656000.0,THANH CONG,2026-06-15 03:43:00
GD018334,KH00726,5341000.0,THANH CONG,2026-06-15 03:54:00
GD018335,KH01786,1291000.0,THANH CONG,2026-06-15 04:05:00
GD018336,KH01375,443000.0,THANH CONG,2026-06-15 04:07:00
GD018337,KH00294,1238000.0,THANH CONG,2026-06-15 04:10:00
GD018338,KH00689,1206000.0,THANH CONG,2026-06-15 04:12:00
GD018339,KH01938,260000.0,THANH CONG,2026-06-15 04:56:00
GD018340,KH01749,73000.0,THANH CONG,2026-06-15 05:08:00
GD018341,KH02619,202000.0,CHO XU LY,2026-06-15 05:14:00
GD018342,KH02232,642000.0,THANH CONG,2026-06-15 05:25:00
GD018343,KH00325,533000.0,THANH CONG,2026-06-15 05:27:00
GD018344,KH00880,289000.0,THANH CONG,2026-06-15 05:41:00
GD018345,KH01992,1201000.0,THANH CONG,2026-06-15 06:26:00
GD018346,KH01605,128000.0,THANH CONG,2026-06-15 06:39:00
GD018347,KH00516,382000.0,THANH CONG,2026-06-15 06:53:00
GD018348,KH02006,520000.0,THANH CONG,2026-06-15 07:11:00
GD018349,KH02941,226000.0,THANH CONG,2026-06-15 07:19:00
GD018350,KH02639,366000.0,THANH CONG,2026-06-15 07:22:00
GD018351,KH01999,735000.0,THANH CONG,2026-06-15 07:36:00
GD018352,KH00536,117000.0,THAT BAI,2026-06-15 07:49:00
GD018353,KH00763,609000.0,THANH CONG,2026-06-15 07:50:00
GD018354,KH02765,158000.0,THAT BAI,2026-06-15 07:58:00
GD018355,KH00632,853000.0,THANH CONG,2026-06-15 08:08:00
GD018356,KH01593,570000.0,THANH CONG,2026-06-15 08:31:00
GD018357,KH02325,390000.0,THANH CONG,2026-06-15 09:07:00
GD018358,KH02180,234000.0,THANH CONG,2026-06-15 09:30:00
GD018359,KH00639,322000.0,THANH CONG,2026-06-15 09:44:00
GD018360,KH01586,306000.0,THANH CONG,2026-06-15 09:46:00
GD018361,KH02520,229000.0,THANH CONG,2026-06-15 10:02:00
GD018362,KH02753,261000.0,THANH CONG,2026-06-15 10:30:00
GD018363,KH02669,267000.0,THAT BAI,2026-06-15 10:47:00
GD018364,KH01731,324000.0,THANH CONG,2026-06-15 11:11:00
GD018365,KH01450,446000.0,THANH CONG,2026-06-15 11:16:00
GD018366,KH00408,341000.0,THANH CONG,2026-06-15 11:21:00
GD018367,KH02998,1025000.0,THAT BAI,2026-06-15 11:22:00
GD018368,KH01783,616000.0,THANH CONG,2026-06-15 11:43:00
GD018369,KH02556,500000.0,THAT BAI,2026-06-15 11:47:00
GD018370,KH02492,1290000.0,THANH CONG,2026-06-15 12:01:00
GD018371,KH00877,827000.0,THANH CONG,2026-06-15 12:26:00
GD018372,KH01529,1104000.0,THANH CONG,2026-06-15 12:26:00
GD018373,KH00825,547000.0,THANH CONG,2026-06-15 12:33:00
GD018374,KH00615,2680000.0,THANH CONG,2026-06-15 12:36:00
GD018375,KH02236,608000.0,THAT BAI,2026-06-15 12:40:00
GD018376,KH01522,3264000.0,THANH CONG,2026-06-15 13:01:00
GD018377,KH01606,143000.0,THAT BAI,2026-06-15 13:16:00
GD018378,KH01344,896000.0,THANH CONG,2026-06-15 13:25:00
GD018379,KH00246,248000.0,THANH CONG,2026-06-15 13:38:00
GD018380,KH02547,401000.0,THANH CONG,2026-06-15 13:42:00
GD018381,KH01535,1527000.0,THANH CONG,2026-06-15 13:58:00
GD018382,KH01730,1068000.0,THAT BAI,2026-06-15 14:05:00
GD018383,KH01911,209000.0,THANH CONG,2026-06-15 14:30:00
GD018384,KH00481,213000.0,THANH CONG,2026-06-15 14:32:00
GD018385,KH00482,78000.0,THANH CONG,2026-06-15 14:33:00
GD018386,KH00780,1653000.0,THANH CONG,2026-06-15 15:07:00
GD018387,KH00929,701000.0,THANH CONG,2026-06-15 15:27:00
GD018388,KH00536,675000.0,THAT BAI,2026-06-15 15:35:00
GD018389,KH01952,92000.0,THAT BAI,2026-06-15 15:53:00
GD018390,KH02168,126000.0,THANH CONG,2026-06-15 16:07:00
GD018391,KH01646,158000.0,THANH CONG,2026-06-15 16:17:00
GD018392,KH00934,545000.0,THAT BAI,2026-06-15 16:34:00
GD018393,KH00707,871000.0,THANH CONG,2026-06-15 16:44:00
GD018394,KH01902,439000.0,THANH CONG,2026-06-15 16:44:00
GD018395,KH02210,258000.0,THANH CONG,2026-06-15 16:45:00
GD018396,KH01751,1439000.0,THANH CONG,2026-06-15 16:56:00
GD018397,KH02259,949000.0,THANH CONG,2026-06-15 17:18:00
GD018398,KH00943,502000.0,THANH CONG,2026-06-15 17:33:00
GD018399,KH01769,473000.0,THAT BAI,2026-06-15 17:46:00
GD018400,KH00461,565000.0,THANH CONG,2026-06-15 17:58:00
GD018401,KH00217,86000.0,THAT BAI,2026-06-15 18:02:00
GD018402,KH02623,140000.0,THANH CONG,2026-06-15 18:03:00
GD018403,KH02192,497000.0,THANH CONG,2026-06-15 18:14:00
GD018404,KH02441,838000.0,THANH CONG,2026-06-15 18:14:00
GD018405,KH02649,862000.0,THANH CONG,2026-06-15 18:46:00
GD018406,KH00225,295000.0,THANH CONG,2026-06-15 19:29:00
GD018407,KH02699,598000.0,CHO XU LY,2026-06-15 19:38:00
GD018408,KH02752,2567000.0,CHO XU LY,2026-06-15 19:43:00
GD018409,KH02711,546000.0,THANH CONG,2026-06-15 19:58:00
GD018410,KH02427,109000.0,THANH CONG,2026-06-15 20:05:00
GD018411,KH01179,205000.0,THANH CONG,2026-06-15 20:32:00
GD018412,KH00332,1830000.0,CHO XU LY,2026-06-15 20:35:00
GD018413,KH02471,961000.0,THANH CONG,2026-06-15 20:45:00
GD018414,KH01412,157000.0,THANH CONG,2026-06-15 20:50:00
GD018415,KH01935,184000.0,THANH CONG,2026-06-15 21:07:00
GD018416,KH00323,436000.0,THANH CONG,2026-06-15 21:15:00
GD018417,KH02355,592000.0,THANH CONG,2026-06-15 22:29:00
GD018418,KH01336,792000.0,THANH CONG,2026-06-15 22:40:00
GD018419,KH00170,295000.0,THANH CONG,2026-06-15 22:41:00
GD018420,KH02763,1632000.0,THANH CONG,2026-06-15 22:54:00
GD018421,KH00136,333000.0,THANH CONG,2026-06-15 23:18:00
GD018422,KH01695,589000.0,THANH CONG,2026-06-15 23:19:00
GD018423,KH00756,676000.0,THANH CONG,2026-06-15 23:30:00
GD018424,KH01803,72000.0,THANH CONG,2026-06-15 23:57:00
GD018425,KH00624,36000.0,THANH CONG,2026-06-16 00:03:00
GD018426,KH00906,542000.0,THANH CONG,2026-06-16 00:31:00
GD018427,KH01305,406000.0,THAT BAI,2026-06-16 00:47:00
GD018428,KH02290,282000.0,THANH CONG,2026-06-16 00:50:00
GD018429,KH00855,485000.0,THANH CONG,2026-06-16 00:56:00
GD018430,KH00985,630000.0,THANH CONG,2026-06-16 01:05:00
GD018431,KH02333,79000.0,THAT BAI,2026-06-16 01:12:00
GD018432,KH01220,351000.0,THANH CONG,2026-06-16 01:32:00
GD018433,KH02886,6143000.0,THANH CONG,2026-06-16 01:39:00
GD018434,KH02289,174000.0,THANH CONG,2026-06-16 01:45:00
GD018435,KH01925,456000.0,THANH CONG,2026-06-16 02:26:00
GD018436,KH00527,486000.0,THANH CONG,2026-06-16 02:26:00
GD018437,KH02419,1237000.0,THANH CONG,2026-06-16 02:40:00
GD018438,KH01791,964000.0,THANH CONG,2026-06-16 03:12:00
GD018439,KH02894,778000.0,THANH CONG,2026-06-16 03:24:00
GD018440,KH00817,810000.0,THANH CONG,2026-06-16 03:24:00
GD018441,KH00770,1374000.0,THANH CONG,2026-06-16 03:29:00
GD018442,KH01766,282000.0,THANH CONG,2026-06-16 03:30:00
GD018443,KH02302,328000.0,CHO XU LY,2026-06-16 03:42:00
GD018444,KH02583,775000.0,THANH CONG,2026-06-16 03:48:00
GD018445,KH01270,276000.0,THANH CONG,2026-06-16 03:57:00
GD018446,KH02125,135000.0,THANH CONG,2026-06-16 04:37:00
GD018447,KH00384,827000.0,THANH CONG,2026-06-16 04:40:00
GD018448,KH02145,119000.0,CHO XU LY,2026-06-16 04:53:00
GD018449,KH00399,275000.0,THANH CONG,2026-06-16 05:00:00
GD018450,KH02800,2797000.0,THANH CONG,2026-06-16 05:10:00
GD018451,KH01409,400000.0,THAT BAI,2026-06-16 05:16:00
GD018452,KH02986,2288000.0,THANH CONG,2026-06-16 05:17:00
GD018453,KH02854,424000.0,THANH CONG,2026-06-16 05:21:00
GD018454,KH02675,380000.0,THANH CONG,2026-06-16 05:51:00
GD018455,KH00656,40000.0,THANH CONG,2026-06-16 05:59:00
GD018456,KH01614,185000.0,THANH CONG,2026-06-16 06:11:00
GD018457,KH02124,86000.0,THANH CONG,2026-06-16 06:12:00
GD018458,KH00213,2066000.0,THANH CONG,2026-06-16 06:19:00
GD018459,KH02204,435000.0,THANH CONG,2026-06-16 06:22:00
GD018460,KH02361,484000.0,THANH CONG,2026-06-16 06:29:00
GD018461,KH02795,645000.0,THANH CONG,2026-06-16 06:34:00
GD018462,KH00805,380000.0,THANH CONG,2026-06-16 06:37:00
GD018463,KH01915,2028000.0,THANH CONG,2026-06-16 06:46:00
GD018464,KH02972,634000.0,THANH CONG,2026-06-16 06:53:00
GD018465,KH00527,215000.0,THANH CONG,2026-06-16 07:08:00
GD018466,KH02196,176000.0,CHO XU LY,2026-06-16 07:12:00
GD018467,KH02508,196000.0,THANH CONG,2026-06-16 07:18:00
GD018468,KH02921,1698000.0,THAT BAI,2026-06-16 07:28:00
GD018469,KH00900,82000.0,THAT BAI,2026-06-16 07:44:00
GD018470,KH00901,117000.0,THANH CONG,2026-06-16 07:46:00
GD018471,KH01348,747000.0,THANH CONG,2026-06-16 07:46:00
GD018472,KH02689,148000.0,THANH CONG,2026-06-16 08:31:00
GD018473,KH00723,286000.0,THANH CONG,2026-06-16 08:40:00
GD018474,KH00452,437000.0,THANH CONG,2026-06-16 08:47:00
GD018475,KH02531,177000.0,THAT BAI,2026-06-16 09:39:00
GD018476,KH02230,469000.0,THANH CONG,2026-06-16 09:58:00
GD018477,KH00253,691000.0,THANH CONG,2026-06-16 10:42:00
GD018478,KH02520,95000.0,THAT BAI,2026-06-16 11:34:00
GD018479,KH02184,272000.0,THANH CONG,2026-06-16 11:43:00
GD018480,KH00859,309000.0,THANH CONG,2026-06-16 11:45:00
GD018481,KH00177,203000.0,THANH CONG,2026-06-16 12:04:00
GD018482,KH00445,329000.0,THANH CONG,2026-06-16 12:05:00
GD018483,KH00064,672000.0,THANH CONG,2026-06-16 12:21:00
GD018484,KH01348,384000.0,THANH CONG,2026-06-16 12:45:00
GD018485,KH02984,707000.0,THANH CONG,2026-06-16 12:57:00
GD018486,KH01411,285000.0,THANH CONG,2026-06-16 13:14:00
GD018487,KH01272,216000.0,THANH CONG,2026-06-16 13:18:00
GD018488,KH01252,836000.0,THANH CONG,2026-06-16 13:29:00
GD018489,KH01295,769000.0,THANH CONG,2026-06-16 13:33:00
GD018490,KH01805,2129000.0,THANH CONG,2026-06-16 13:34:00
GD018491,KH01206,2909000.0,THANH CONG,2026-06-16 14:06:00
GD018492,KH00095,361000.0,THANH CONG,2026-06-16 14:30:00
GD018493,KH01766,520000.0,THANH CONG,2026-06-16 14:35:00
GD018494,KH02808,1115000.0,THAT BAI,2026-06-16 14:52:00
GD018495,KH00072,2761000.0,THANH CONG,2026-06-16 15:19:00
GD018496,KH01845,65000.0,THANH CONG,2026-06-16 15:31:00
GD018497,KH00232,963000.0,THANH CONG,2026-06-16 15:50:00
GD018498,KH02116,1007000.0,THANH CONG,2026-06-16 15:55:00
GD018499,KH00611,115000.0,THANH CONG,2026-06-16 16:08:00
GD018500,KH00206,236000.0,THANH CONG,2026-06-16 16:16:00
GD018501,KH01132,116000.0,THANH CONG,2026-06-16 16:49:00
GD018502,KH02118,789000.0,THAT BAI,2026-06-16 16:51:00
GD018503,KH01530,164000.0,THAT BAI,2026-06-16 16:57:00
GD018504,KH00547,454000.0,THANH CONG,2026-06-16 17:01:00
GD018505,KH01463,252000.0,THANH CONG,2026-06-16 17:03:00
GD018506,KH01331,146000.0,THANH CONG,2026-06-16 17:13:00
GD018507,KH02097,472000.0,THANH CONG,2026-06-16 17:17:00
GD018508,KH00756,1102000.0,THANH CONG,2026-06-16 17:28:00
GD018509,KH00450,208000.0,THANH CONG,2026-06-16 17:36:00
GD018510,KH01317,405000.0,THANH CONG,2026-06-16 17:40:00
GD018511,KH02397,101000.0,THANH CONG,2026-06-16 17:40:00
GD018512,KH02886,1232000.0,THANH CONG,2026-06-16 17:52:00
GD018513,KH02179,292000.0,THANH CONG,2026-06-16 17:54:00
GD018514,KH01740,1481000.0,THANH CONG,2026-06-16 18:06:00
GD018515,KH02831,368000.0,THANH CONG,2026-06-16 19:09:00
GD018516,KH00816,212000.0,THANH CONG,2026-06-16 19:12:00
GD018517,KH02170,136000.0,THANH CONG,2026-06-16 19:44:00
GD018518,KH01665,840000.0,THANH CONG,2026-06-16 19:49:00
GD018519,KH01382,377000.0,THANH CONG,2026-06-16 19:57:00
GD018520,KH00298,240000.0,THANH CONG,2026-06-16 20:00:00
GD018521,KH00857,875000.0,THANH CONG,2026-06-16 20:24:00
GD018522,KH00583,2317000.0,THAT BAI,2026-06-16 20:39:00
GD018523,KH01304,1373000.0,THANH CONG,2026-06-16 20:49:00
GD018524,KH01078,949000.0,THANH CONG,2026-06-16 21:05:00
GD018525,KH02907,1097000.0,THANH CONG,2026-06-16 21:16:00
GD018526,KH01784,286000.0,THAT BAI,2026-06-16 21:22:00
GD018527,KH01192,133000.0,THANH CONG,2026-06-16 21:54:00
GD018528,KH01843,803000.0,THANH CONG,2026-06-16 21:54:00
GD018529,KH01166,2591000.0,THANH CONG,2026-06-16 22:15:00
GD018530,KH00653,111000.0,CHO XU LY,2026-06-16 22:17:00
GD018531,KH00236,841000.0,THANH CONG,2026-06-16 22:33:00
GD018532,KH00204,274000.0,THANH CONG,2026-06-16 23:01:00
GD018533,KH00809,3004000.0,THANH CONG,2026-06-16 23:06:00
GD018534,KH02908,1155000.0,THANH CONG,2026-06-16 23:28:00
GD018535,KH01377,667000.0,THANH CONG,2026-06-16 23:32:00
GD018536,KH01124,261000.0,THANH CONG,2026-06-16 23:41:00
GD018537,KH02302,300000.0,THANH CONG,2026-06-16 23:54:00
GD018538,KH02575,389000.0,THAT BAI,2026-06-17 00:13:00
GD018539,KH00869,785000.0,THANH CONG,2026-06-17 00:16:00
GD018540,KH02287,114000.0,THANH CONG,2026-06-17 00:54:00
GD018541,KH00873,487000.0,THAT BAI,2026-06-17 00:57:00
GD018542,KH01378,819000.0,CHO XU LY,2026-06-17 00:59:00
GD018543,KH02379,177000.0,THANH CONG,2026-06-17 02:02:00
GD018544,KH00188,218000.0,THANH CONG,2026-06-17 02:21:00
GD018545,KH01741,1000000.0,THANH CONG,2026-06-17 02:46:00
GD018546,KH00219,997000.0,THAT BAI,2026-06-17 02:50:00
GD018547,KH00036,836000.0,THANH CONG,2026-06-17 03:02:00
GD018548,KH02092,216000.0,THANH CONG,2026-06-17 03:11:00
GD018549,KH01518,246000.0,THANH CONG,2026-06-17 03:12:00
GD018550,KH00350,2215000.0,THANH CONG,2026-06-17 03:29:00
GD018551,KH01958,52000.0,THANH CONG,2026-06-17 03:45:00
GD018552,KH02389,556000.0,THANH CONG,2026-06-17 03:52:00
GD018553,KH02558,2251000.0,THAT BAI,2026-06-17 04:05:00
GD018554,KH01793,126000.0,THANH CONG,2026-06-17 04:09:00
GD018555,KH01778,878000.0,THANH CONG,2026-06-17 04:39:00
GD018556,KH01115,1136000.0,THANH CONG,2026-06-17 04:43:00
GD018557,KH01614,2794000.0,THANH CONG,2026-06-17 04:50:00
GD018558,KH02802,317000.0,CHO XU LY,2026-06-17 04:54:00
GD018559,KH02711,1127000.0,THANH CONG,2026-06-17 05:09:00
GD018560,KH00574,2117000.0,THANH CONG,2026-06-17 05:19:00
GD018561,KH02020,75000.0,THANH CONG,2026-06-17 05:28:00
GD018562,KH01725,715000.0,CHO XU LY,2026-06-17 05:35:00
GD018563,KH00923,696000.0,THANH CONG,2026-06-17 05:53:00
GD018564,KH02847,321000.0,THANH CONG,2026-06-17 05:57:00
GD018565,KH01738,697000.0,THANH CONG,2026-06-17 05:59:00
GD018566,KH02176,431000.0,THANH CONG,2026-06-17 05:59:00
GD018567,KH03000,555000.0,THANH CONG,2026-06-17 06:07:00
GD018568,KH01688,477000.0,THANH CONG,2026-06-17 06:11:00
GD018569,KH00622,119000.0,THANH CONG,2026-06-17 06:12:00
GD018570,KH00893,181000.0,THANH CONG,2026-06-17 06:22:00
GD018571,KH00782,235000.0,THANH CONG,2026-06-17 06:32:00
GD018572,KH01613,416000.0,THANH CONG,2026-06-17 06:42:00
GD018573,KH02154,89000.0,THANH CONG,2026-06-17 06:44:00
GD018574,KH02181,194000.0,THANH CONG,2026-06-17 06:55:00
GD018575,KH02941,106000.0,THAT BAI,2026-06-17 06:57:00
GD018576,KH00812,509000.0,THANH CONG,2026-06-17 07:53:00
GD018577,KH00747,321000.0,THANH CONG,2026-06-17 07:54:00
GD018578,KH00721,60000.0,THANH CONG,2026-06-17 08:11:00
GD018579,KH00107,1802000.0,THANH CONG,2026-06-17 08:58:00
GD018580,KH00840,318000.0,THANH CONG,2026-06-17 09:08:00
GD018581,KH02113,121000.0,THANH CONG,2026-06-17 09:09:00
GD018582,KH01065,300000.0,THANH CONG,2026-06-17 09:31:00
GD018583,KH01855,328000.0,THAT BAI,2026-06-17 09:31:00
GD018584,KH02569,296000.0,THANH CONG,2026-06-17 09:37:00
GD018585,KH01155,1009000.0,THANH CONG,2026-06-17 09:37:00
GD018586,KH02446,7329000.0,THANH CONG,2026-06-17 09:47:00
GD018587,KH00564,578000.0,THANH CONG,2026-06-17 10:02:00
