so_bao_danh,ma_tinh,diem_toan,diem_van,diem_anh
18005431,18,10.0,7.5,8.0
33005432,33,5.5,5.0,6.25
56005433,56,6.0,7.25,6.0
38005434,38,6.75,5.75,9.5
22005435,22,5.5,7.25,5.25
19005436,19,7.5,7.0,10.0
06005437,06,7.0,8.0,6.0
05005438,05,8.5,6.25,8.5
03005439,03,4.25,6.5,7.0
25005440,25,6.25,7.25,6.75
43005441,43,7.5,9.0,4.75
42005442,42,7.25,6.0,7.0
36005443,36,4.75,7.25,7.5
39005444,39,8.25,8.0,7.5
06005445,06,4.0,5.75,4.5
58005446,58,5.0,7.5,4.25
49005447,49,3.75,6.5,4.5
26005448,26,6.0,6.75,6.0
27005449,27,5.25,6.5,3.0
18005450,18,7.25,8.25,6.25
34005451,34,6.5,7.75,8.25
17005452,17,5.5,8.75,3.75
59005453,59,8.25,6.0,6.5
47005454,47,9.25,7.25,6.25
52005455,52,6.75,9.0,3.75
33005456,33,5.25,5.75,4.25
14005457,14,7.5,6.25,6.5
19005458,19,5.75,9.5,8.25
49005459,49,5.5,8.5,3.5
16005460,16,9.0,4.0,6.75
19005461,19,7.0,6.5,3.75
62005462,62,7.5,10.0,3.25
54005463,54,7.0,6.0,3.0
20005464,20,5.5,7.0,5.5
12005465,12,6.75,5.25,6.25
57005466,57,7.0,5.5,4.75
62005467,62,4.0,6.75,2.75
60005468,60,6.25,6.0,6.25
23005469,23,5.75,7.0,5.75
39005470,39,5.25,7.5,4.25
44005471,44,5.75,6.5,5.25
31005472,31,9.75,7.25,5.5
41005473,41,9.5,6.5,7.75
26005474,26,7.0,5.0,8.0
13005475,13,5.75,9.0,5.0
02005476,02,4.0,5.5,4.75
30005477,30,7.5,8.0,8.0
40005478,40,4.0,6.75,8.0
04005479,04,7.75,8.0,4.0
41005480,41,4.5,8.0,4.75
07005481,07,6.25,6.0,3.25
56005482,56,6.0,5.0,3.75
13005483,13,9.0,6.25,6.25
08005484,08,5.5,6.0,4.25
12005485,12,2.25,6.0,7.75
41005486,41,9.0,5.5,6.0
33005487,33,8.5,7.0,5.0
26005488,26,8.75,6.75,10.0
53005489,53,5.25,6.25,4.25
21005490,21,5.25,7.5,7.0
15005491,15,4.0,7.75,6.75
04005492,04,6.0,5.5,4.25
07005493,07,3.75,8.0,6.5
13005494,13,6.5,6.5,2.0
44005495,44,6.5,5.75,4.75
20005496,20,7.25,7.5,1.0
05005497,05,4.75,5.75,8.75
20005498,20,7.0,7.75,5.0
60005499,60,8.5,5.25,5.5
19005500,19,4.5,7.5,6.5
03005501,03,8.0,6.0,4.75
46005502,46,5.0,5.25,5.75
46005503,46,6.75,7.5,7.25
50005504,50,5.25,7.0,5.25
45005505,45,6.5,7.75,6.25
37005506,37,5.0,7.5,5.0
53005507,53,5.75,7.0,6.75
48005508,48,9.25,6.5,8.75
17005509,17,7.5,6.25,9.0
02005510,02,7.0,4.75,6.5
45005511,45,8.0,7.5,6.25
03005512,03,8.25,8.75,4.5
52005513,52,8.5,7.75,5.5
36005514,36,2.75,7.5,4.0
06005515,06,4.25,5.25,5.25
12005516,12,7.75,7.0,8.0
03005517,03,7.0,6.0,5.25
21005518,21,6.5,6.25,6.25
58005519,58,5.75,7.5,5.75
28005520,28,5.0,6.0,1.25
56005521,56,6.0,7.25,5.25
32005522,32,4.0,7.5,8.5
12005523,12,6.0,8.25,1.5
02005524,02,7.0,6.75,7.0
54005525,54,6.0,5.25,5.25
06005526,06,5.0,6.0,8.0
41005527,41,9.75,9.0,6.0
34005528,34,5.25,4.5,4.5
06005529,06,7.5,6.5,4.5
25005530,25,5.75,6.5,3.5
14005531,14,6.25,7.0,2.75
60005532,60,7.0,6.0,7.25
37005533,37,5.5,8.25,7.5
17005534,17,5.25,8.5,4.25
19005535,19,5.0,8.5,6.0
18005536,18,7.5,5.0,7.25
56005537,56,5.5,5.5,3.25
44005538,44,7.5,7.75,3.5
29005539,29,6.75,6.0,6.0
30005540,30,8.75,4.25,5.5
24005541,24,7.25,8.0,5.75
11005542,11,6.75,6.25,6.5
60005543,60,9.25,6.0,6.25
28005544,28,9.25,6.25,6.0
62005545,62,9.0,8.0,7.0
25005546,25,6.75,5.25,2.5
53005547,53,5.25,7.75,5.0
40005548,40,6.75,7.0,4.25
55005549,55,8.25,4.5,6.5
41005550,41,8.25,7.0,5.0
16005551,16,9.0,8.0,5.25
15005552,15,5.25,7.5,3.25
34005553,34,8.0,7.0,5.0
23005554,23,6.0,7.75,8.0
26005555,26,7.75,5.5,7.5
52005556,52,5.0,7.0,5.25
58005557,58,7.75,8.25,5.75
53005558,53,6.75,8.0,5.5
56005559,56,6.0,6.75,3.25
14005560,14,7.5,8.75,9.0
42005561,42,7.0,4.5,6.5
52005562,52,8.5,6.0,3.75
12005563,12,6.25,7.25,6.75
59005564,59,5.5,6.75,6.0
08005565,08,7.5,7.5,4.0
22005566,22,7.0,6.75,7.75
04005567,04,9.0,5.75,4.25
28005568,28,6.75,3.0,5.75
59005569,59,4.5,4.5,4.0
31005570,31,7.0,7.25,8.75
07005571,07,6.5,5.75,2.5
28005572,28,6.25,6.5,3.0
53005573,53,4.25,6.25,7.75
03005574,03,6.25,7.25,7.5
33005575,33,9.0,5.75,6.5
51005576,51,6.25,8.75,7.5
01005577,01,4.0,8.0,6.5
18005578,18,7.0,6.25,5.5
03005579,03,6.0,5.75,7.0
38005580,38,5.25,6.5,2.25
40005581,40,5.5,4.25,4.0
47005582,47,8.0,6.75,2.0
33005583,33,6.75,6.25,5.75
28005584,28,5.25,6.75,3.75
48005585,48,7.25,6.0,6.75
08005586,08,5.25,4.75,4.5
33005587,33,6.75,8.75,6.25
50005588,50,5.75,7.25,8.75
30005589,30,5.0,7.5,3.5
33005590,33,3.25,4.0,5.75
39005591,39,6.5,8.25,6.75
16005592,16,8.0,3.25,5.75
62005593,62,6.0,9.0,6.5
50005594,50,6.0,5.5,5.75
06005595,06,6.5,7.0,4.0
07005596,07,6.0,10.0,5.0
14005597,14,2.75,7.0,9.5
09005598,09,6.5,5.75,7.0
23005599,23,5.75,8.0,6.25
61005600,61,8.75,6.25,5.5
31005601,31,6.25,8.5,6.25
22005602,22,7.5,7.75,5.75
40005603,40,5.75,3.75,9.25
27005604,27,6.0,6.0,3.25
29005605,29,3.25,6.5,4.75
40005606,40,6.5,7.5,8.5
30005607,30,8.0,5.5,5.75
29005608,29,5.5,7.5,6.25
26005609,26,4.25,8.0,4.5
02005610,02,5.25,5.5,8.0
40005611,40,6.75,8.0,5.0
51005612,51,7.25,5.5,5.5
37005613,37,3.75,7.0,7.25
28005614,28,6.25,5.25,5.25
54005615,54,6.5,7.5,6.0
32005616,32,5.75,6.25,6.25
63005617,63,6.0,5.75,7.0
34005618,34,5.75,8.0,5.75
30005619,30,8.75,7.0,3.75
39005620,39,7.75,8.5,4.5
47005621,47,5.25,5.0,5.75
26005622,26,5.75,8.25,4.25
28005623,28,9.0,5.5,4.5
63005624,63,6.75,7.25,3.75
24005625,24,3.0,5.5,6.25
04005626,04,5.0,7.25,3.0
49005627,49,5.0,4.25,4.75
36005628,36,5.25,5.75,8.25
63005629,63,6.75,6.0,7.25
12005630,12,8.0,9.5,4.5
45005631,45,6.25,6.5,6.5
09005632,09,7.25,7.5,6.5
11005633,11,7.0,7.0,2.5
37005634,37,7.75,7.5,9.75
28005635,28,6.5,5.75,1.75
55005636,55,5.75,6.0,4.75
21005637,21,4.25,6.0,7.0
55005638,55,7.0,7.0,7.25
58005639,58,7.5,7.75,6.25
01005640,01,5.75,6.0,6.5
59005641,59,5.5,4.25,2.5
34005642,34,5.5,7.0,4.0
39005643,39,6.25,6.25,5.75
42005644,42,5.5,6.75,4.75
48005645,48,9.75,5.5,5.5
01005646,01,7.5,5.75,4.5
59005647,59,9.75,9.0,7.0
10005648,10,3.0,7.5,0.75
60005649,60,6.75,6.25,2.25
23005650,23,8.0,6.75,7.5
10005651,10,8.0,7.25,6.25
34005652,34,8.75,5.0,5.75
21005653,21,6.25,8.0,7.25
16005654,16,6.25,8.0,6.75
16005655,16,7.25,8.25,6.25
52005656,52,5.75,5.5,5.25
32005657,32,6.5,6.5,0.0
09005658,09,7.0,5.75,5.5
43005659,43,4.0,7.5,10.0
38005660,38,8.5,8.0,0.25
36005661,36,3.25,7.75,5.0
33005662,33,5.75,6.75,3.5
01005663,01,7.0,7.25,1.75
34005664,34,5.5,8.25,6.25
38005665,38,7.25,6.0,6.25
31005666,31,7.5,7.0,3.75
58005667,58,9.0,4.75,5.25
21005668,21,6.0,6.25,6.25
09005669,09,6.25,7.5,4.0
32005670,32,8.5,7.5,4.75
41005671,41,6.75,6.5,8.25
63005672,63,9.25,7.0,2.5
32005673,32,7.0,7.75,4.25
27005674,27,7.75,6.25,2.75
37005675,37,4.25,7.75,7.5
48005676,48,7.0,6.75,5.25
63005677,63,6.5,8.75,7.75
53005678,53,6.75,8.0,5.25
18005679,18,4.75,8.0,7.0
16005680,16,9.75,6.25,6.0
38005681,38,4.75,7.75,7.75
50005682,50,8.0,9.0,3.5
57005683,57,6.0,6.75,4.5
63005684,63,7.0,8.5,5.25
31005685,31,7.5,7.25,7.25
57005686,57,8.75,8.25,4.5
21005687,21,4.75,4.5,0.75
19005688,19,5.0,7.25,7.5
34005689,34,4.75,6.75,3.0
07005690,07,8.75,6.5,3.0
33005691,33,6.5,6.75,7.75
51005692,51,5.25,7.5,3.25
40005693,40,10.0,6.5,7.5
63005694,63,4.5,7.75,5.5
55005695,55,6.25,6.25,5.75
34005696,34,5.75,7.25,3.0
22005697,22,7.75,7.5,5.5
28005698,28,6.75,6.75,2.75
52005699,52,6.5,5.75,4.25
47005700,47,7.25,6.75,5.0
28005701,28,7.0,7.25,5.75
05005702,05,5.5,7.25,5.0
55005703,55,7.75,7.5,5.75
15005704,15,6.25,7.5,6.25
47005705,47,5.25,7.0,2.25
13005706,13,7.75,5.75,7.25
60005707,60,7.25,7.25,7.0
24005708,24,7.5,6.75,7.0
48005709,48,8.5,7.0,8.0
16005710,16,7.75,7.0,8.5
45005711,45,5.75,9.25,3.75
16005712,16,6.25,6.5,3.5
34005713,34,5.5,7.0,8.5
01005714,01,5.25,6.5,6.75
60005715,60,6.25,6.25,4.25
16005716,16,3.5,7.25,5.0
11005717,11,7.5,7.0,6.5
62005718,62,3.25,9.5,3.5
29005719,29,6.0,5.75,3.25
25005720,25,6.5,7.5,1.0
21005721,21,5.75,5.75,5.0
04005722,04,3.0,6.25,3.5
24005723,24,5.75,6.25,2.5
49005724,49,7.25,5.75,5.75
47005725,47,4.0,5.0,6.5
20005726,20,5.75,5.5,8.5
49005727,49,7.25,7.5,4.25
17005728,17,6.5,10.0,8.0
14005729,14,6.0,8.0,5.75
16005730,16,4.75,6.25,8.5
04005731,04,5.0,5.0,7.75
53005732,53,7.0,8.0,9.0
37005733,37,7.0,6.75,2.0
08005734,08,7.75,7.25,3.25
36005735,36,4.25,7.25,7.0
46005736,46,10.0,6.5,4.75
20005737,20,4.25,7.0,8.0
32005738,32,5.75,7.5,3.5
27005739,27,8.25,7.25,8.5
28005740,28,7.75,5.0,3.5
01005741,01,7.25,4.75,4.75
14005742,14,7.25,6.5,6.5
48005743,48,5.75,7.5,4.5
43005744,43,4.5,5.25,4.75
15005745,15,6.75,6.5,4.0
43005746,43,8.5,8.75,5.25
56005747,56,5.5,9.0,5.5
42005748,42,6.0,8.25,6.5
60005749,60,6.25,7.75,6.25
45005750,45,9.5,7.0,5.0
22005751,22,5.0,6.5,4.25
63005752,63,9.5,5.75,3.25
60005753,60,8.75,6.5,4.5
49005754,49,6.25,7.0,9.25
57005755,57,3.25,6.25,5.25
50005756,50,4.5,7.75,4.75
57005757,57,6.5,8.0,5.75
26005758,26,6.0,6.5,6.5
45005759,45,6.75,6.25,7.75
37005760,37,7.25,7.5,2.5
09005761,09,5.0,7.75,7.75
16005762,16,4.25,6.5,6.25
57005763,57,7.25,5.25,8.0
62005764,62,9.0,5.5,4.0
23005765,23,2.5,7.25,3.75
58005766,58,7.25,6.75,5.25
15005767,15,10.0,7.75,8.75
10005768,10,7.5,8.0,6.5
47005769,47,6.0,6.5,2.75
10005770,10,4.25,8.25,6.75
19005771,19,7.0,8.0,4.0
31005772,31,3.5,8.5,6.75
37005773,37,2.75,7.25,5.25
16005774,16,7.0,7.25,6.0
52005775,52,7.5,7.25,8.25
29005776,29,6.5,7.25,5.25
04005777,04,9.5,7.25,8.25
23005778,23,3.25,5.25,3.25
61005779,61,8.5,5.5,5.25
39005780,39,6.25,6.25,4.25
25005781,25,9.75,5.5,6.25
07005782,07,8.0,6.0,5.5
47005783,47,8.25,8.0,5.5
58005784,58,6.0,6.0,3.25
18005785,18,3.0,7.0,5.0
63005786,63,6.75,4.0,4.0
28005787,28,6.25,6.0,8.25
23005788,23,4.5,7.75,5.5
11005789,11,6.0,7.75,5.0
61005790,61,6.5,7.25,6.25
39005791,39,5.0,6.75,4.0
40005792,40,4.75,7.0,5.25
32005793,32,4.75,5.75,2.0
37005794,37,4.75,6.0,7.25
03005795,03,7.0,6.5,6.75
41005796,41,5.75,7.25,4.0
50005797,50,4.0,7.0,5.5
18005798,18,5.75,8.25,6.25
23005799,23,5.75,7.25,7.0
02005800,02,4.5,7.75,3.25
02005801,02,6.25,5.5,6.0
18005802,18,6.25,8.0,6.75
55005803,55,1.75,8.5,5.25
52005804,52,3.0,7.25,3.0
21005805,21,8.5,7.25,4.25
59005806,59,6.5,6.5,7.0
19005807,19,6.5,7.75,6.75
33005808,33,5.75,7.5,4.25
60005809,60,4.5,9.0,7.25
44005810,44,6.0,8.0,5.5
50005811,50,8.5,7.0,4.0
58005812,58,4.0,5.75,7.25
16005813,16,5.25,7.75,7.25
32005814,32,5.25,6.5,3.75
06005815,06,5.75,6.25,7.5
32005816,32,4.25,8.25,1.5
05005817,05,2.5,7.5,8.75
17005818,17,8.0,5.0,7.75
44005819,44,8.5,7.5,5.25
21005820,21,5.25,6.75,8.25
26005821,26,7.5,7.25,4.0
08005822,08,6.5,7.0,3.75
04005823,04,7.0,7.0,6.25
52005824,52,7.25,8.5,9.0
17005825,17,5.25,9.25,4.5
39005826,39,3.25,6.0,4.0
09005827,09,7.75,7.5,6.25
25005828,25,5.75,6.0,4.75
23005829,23,9.25,7.5,2.0
51005830,51,1.75,7.0,4.0
33005831,33,6.25,7.5,7.5
51005832,51,6.75,6.0,5.25
28005833,28,5.75,5.75,4.0
02005834,02,7.5,6.5,5.5
57005835,57,5.25,9.0,6.0
37005836,37,4.75,7.0,4.75
47005837,47,7.5,7.25,6.25
18005838,18,4.75,5.5,5.75
01005839,01,3.75,7.75,8.25
32005840,32,6.5,5.0,0.0
09005841,09,6.0,7.5,7.0
43005842,43,2.25,6.75,9.0
59005843,59,4.0,6.0,5.75
25005844,25,5.75,8.75,6.75
62005845,62,6.0,5.25,4.5
58005846,58,8.0,6.5,6.5
48005847,48,9.75,5.75,7.5
04005848,04,7.75,7.5,5.25
30005849,30,6.0,6.5,3.0
23005850,23,4.25,7.5,6.75
18005851,18,7.25,7.25,8.5
45005852,45,7.25,6.25,4.5
53005853,53,10.0,5.5,8.5
40005854,40,5.75,7.0,5.25
25005855,25,4.5,7.25,7.5
04005856,04,9.5,6.0,7.25
22005857,22,7.0,7.5,6.75
49005858,49,7.25,7.0,4.5
26005859,26,5.25,6.25,4.25
29005860,29,8.0,6.25,7.25
61005861,61,6.5,6.75,6.0
45005862,45,2.5,6.75,9.0
07005863,07,4.5,7.0,4.75
39005864,39,5.25,6.5,7.25
05005865,05,6.0,8.5,2.5
37005866,37,6.5,7.5,7.0
31005867,31,5.5,7.25,6.25
56005868,56,5.5,6.75,5.75
56005869,56,5.75,5.75,5.25
32005870,32,3.0,6.25,5.25
15005871,15,7.75,7.5,6.0
01005872,01,3.25,7.25,3.0
13005873,13,5.0,8.25,3.5
31005874,31,8.0,6.25,2.75
61005875,61,7.0,8.75,8.0
17005876,17,7.5,6.5,4.25
26005877,26,6.25,5.75,2.25
49005878,49,4.25,7.75,5.75
34005879,34,5.75,6.75,5.5
06005880,06,6.75,8.75,4.5
32005881,32,5.0,7.0,4.75
11005882,11,7.0,5.0,6.5
20005883,20,5.75,6.75,6.25
46005884,46,5.0,6.0,5.75
14005885,14,7.5,7.25,8.75
38005886,38,6.5,5.5,7.0
17005887,17,6.0,6.75,2.0
50005888,50,9.75,6.75,5.0
56005889,56,6.0,7.75,3.75
34005890,34,6.5,6.75,3.5
12005891,12,7.25,5.5,7.5
25005892,25,4.75,6.0,7.75
13005893,13,8.25,7.0,4.25
55005894,55,8.25,7.25,6.0
09005895,09,5.0,6.5,5.5
28005896,28,7.0,8.25,4.0
47005897,47,7.5,9.0,6.5
44005898,44,9.0,7.5,1.75
09005899,09,4.5,6.75,4.25
43005900,43,5.25,8.5,6.25
33005901,33,3.75,6.25,4.0
54005902,54,9.0,4.5,7.0
36005903,36,7.75,9.25,6.5
11005904,11,5.75,6.0,6.75
17005905,17,7.0,5.25,4.0
32005906,32,6.25,8.0,4.5
57005907,57,7.25,6.75,3.75
41005908,41,8.0,9.75,4.25
60005909,60,9.75,7.0,9.0
54005910,54,8.25,7.0,7.0
58005911,58,6.5,6.5,8.75
41005912,41,8.5,3.5,2.0
05005913,05,2.25,6.5,4.0
60005914,60,7.75,5.25,5.25
01005915,01,8.0,7.5,4.25
56005916,56,7.75,8.25,8.25
58005917,58,8.75,6.75,7.25
46005918,46,10.0,4.75,5.5
10005919,10,7.25,6.5,5.0
46005920,46,7.0,8.0,4.75
51005921,51,7.25,8.5,9.75
57005922,57,7.5,3.0,6.0
43005923,43,8.0,5.5,4.0
05005924,05,5.5,5.0,8.25
59005925,59,4.25,5.75,6.25
29005926,29,5.25,8.75,2.75
04005927,04,9.5,9.75,5.5
09005928,09,6.0,5.75,7.0
47005929,47,4.25,6.25,5.0
57005930,57,6.5,6.75,3.0
32005931,32,4.5,5.5,6.5
46005932,46,4.75,6.25,1.75
47005933,47,5.5,5.25,4.75
45005934,45,6.25,5.0,5.25
35005935,35,4.25,7.75,5.75
24005936,24,6.5,7.75,4.75
08005937,08,6.0,8.0,8.25
60005938,60,9.5,6.5,6.75
18005939,18,4.5,5.75,4.0
49005940,49,4.0,4.25,7.5
07005941,07,5.5,7.0,4.25
41005942,41,9.5,6.5,5.25
59005943,59,6.0,7.75,8.0
50005944,50,7.0,6.5,6.5
05005945,05,9.25,4.25,3.25
13005946,13,7.75,8.5,7.75
44005947,44,6.0,4.75,8.5
05005948,05,7.0,6.0,5.0
03005949,03,5.25,7.75,4.25
17005950,17,7.0,6.5,5.5
55005951,55,9.0,6.25,4.0
03005952,03,8.5,7.0,5.75
04005953,04,4.0,8.0,6.25
41005954,41,7.0,8.5,4.75
61005955,61,4.75,5.25,3.0
24005956,24,6.75,6.75,5.0
13005957,13,5.75,6.5,3.75
49005958,49,6.5,8.0,10.0
03005959,03,4.0,8.25,8.25
05005960,05,3.5,6.5,8.0
24005961,24,7.25,5.0,2.75
62005962,62,8.25,5.75,2.75
27005963,27,7.25,7.25,8.0
09005964,09,4.25,8.0,5.75
55005965,55,7.5,5.75,7.0
22005966,22,6.0,7.25,5.5
17005967,17,6.5,7.75,2.75
30005968,30,4.75,5.0,7.0
19005969,19,7.75,7.0,6.5
54005970,54,5.0,5.75,3.0
36005971,36,7.0,6.75,4.0
32005972,32,5.5,7.5,9.5
44005973,44,8.5,7.75,10.0
32005974,32,8.75,5.5,8.25
39005975,39,6.5,7.75,8.5
49005976,49,5.5,8.5,2.75
23005977,23,9.75,6.75,7.25
06005978,06,6.5,7.75,4.25
05005979,05,8.0,7.0,4.75
34005980,34,8.5,6.75,7.5
37005981,37,7.0,6.0,7.5
40005982,40,4.75,5.0,3.75
34005983,34,4.25,7.5,3.0
16005984,16,7.25,6.0,8.0
42005985,42,5.5,7.0,6.0
19005986,19,6.25,7.0,4.75
54005987,54,4.25,5.25,4.5
56005988,56,8.75,5.5,4.25
59005989,59,5.0,4.75,5.5
63005990,63,6.25,7.5,6.25
24005991,24,6.75,6.5,5.25
26005992,26,5.25,8.25,4.5
07005993,07,4.75,7.0,6.5
43005994,43,6.25,7.75,5.75
56005995,56,7.75,5.5,4.75
16005996,16,7.0,7.5,6.25
25005997,25,4.5,5.25,5.5
29005998,29,5.25,7.0,2.25
62005999,62,6.75,5.75,9.5
41006000,41,5.5,6.5,7.5
