ma_kh,tuoi,goi_cuoc,khu_vuc,so_thang_su_dung,cuoc_hang_thang,tong_cuoc,so_lan_goi_ho_tro,label
KH16223,22.0,tieu_chuan,Bac,7.0,280.0,1960.0,7.0,1.0
KH16224,47.0,tieu_chuan,Nam,5.0,240.0,1200.0,1.0,1.0
KH16225,39.0,tieu_chuan,Trung,28.0,310.0,8680.0,8.0,1.0
KH16226,46.0,co_ban,Nam,54.0,110.0,5940.0,5.0,0.0
KH16227,43.0,co_ban,Bac,35.0,140.0,4900.0,1.0,0.0
KH16228,41.0,co_ban,Trung,38.0,130.0,4940.0,0.0,0.0
KH16229,59.0,co_ban,Bac,21.0,140.0,2940.0,0.0,0.0
KH16230,22.0,tieu_chuan,Trung,4.0,220.0,880.0,0.0,0.0
KH16231,26.0,co_ban,Nam,49.0,120.0,5880.0,8.0,1.0
KH16232,18.0,co_ban,Bac,2.0,100.0,200.0,2.0,1.0
KH16233,32.0,tieu_chuan,Nam,13.0,320.0,4160.0,2.0,1.0
KH16234,41.0,co_ban,Trung,5.0,130.0,650.0,1.0,0.0
KH16235,41.0,co_ban,Bac,28.0,130.0,3640.0,3.0,0.0
KH16236,42.0,tieu_chuan,Trung,30.0,310.0,9300.0,1.0,0.0
KH16237,54.0,co_ban,Nam,1.0,110.0,110.0,11.0,1.0
KH16238,18.0,co_ban,Nam,10.0,100.0,1000.0,2.0,1.0
KH16239,40.0,co_ban,Bac,4.0,140.0,560.0,0.0,0.0
KH16240,20.0,tieu_chuan,Bac,12.0,270.0,3240.0,1.0,0.0
KH16241,54.0,cao_cap,Trung,10.0,590.0,5900.0,0.0,1.0
KH16242,27.0,tieu_chuan,Trung,17.0,270.0,4590.0,1.0,1.0
KH16243,35.0,tieu_chuan,Bac,49.0,260.0,12740.0,3.0,0.0
KH16244,35.0,tieu_chuan,Nam,24.0,240.0,5760.0,6.0,1.0
KH16245,18.0,co_ban,Nam,49.0,150.0,7350.0,0.0,0.0
KH16246,55.0,co_ban,Bac,20.0,140.0,2800.0,3.0,0.0
KH16247,47.0,cao_cap,Trung,49.0,660.0,32340.0,0.0,0.0
KH16248,27.0,tieu_chuan,Nam,29.0,320.0,9280.0,0.0,0.0
KH16249,46.0,co_ban,Nam,24.0,150.0,3600.0,2.0,0.0
KH16250,42.0,co_ban,Trung,33.0,120.0,3960.0,2.0,1.0
KH16251,39.0,cao_cap,Nam,6.0,420.0,2520.0,1.0,0.0
KH16252,52.0,co_ban,Bac,33.0,130.0,4290.0,1.0,0.0
KH16253,19.0,tieu_chuan,Bac,1.0,320.0,320.0,1.0,1.0
KH16254,43.0,co_ban,Nam,9.0,120.0,1080.0,4.0,1.0
KH16255,58.0,tieu_chuan,Bac,9.0,260.0,2340.0,2.0,0.0
KH16256,28.0,tieu_chuan,Bac,62.0,260.0,16120.0,2.0,0.0
KH16257,18.0,co_ban,Bac,31.0,110.0,3410.0,1.0,0.0
KH16258,33.0,co_ban,Trung,12.0,140.0,1680.0,1.0,1.0
KH16259,43.0,cao_cap,Nam,1.0,440.0,440.0,5.0,1.0
KH16260,46.0,co_ban,Nam,10.0,120.0,1200.0,0.0,0.0
KH16261,,co_ban,Bac,21.0,140.0,2940.0,6.0,0.0
KH16262,42.0,co_ban,Bac,1.0,150.0,150.0,0.0,0.0
KH16263,49.0,co_ban,Bac,6.0,130.0,780.0,1.0,0.0
KH16264,40.0,cao_cap,Bac,38.0,,16720.0,0.0,1.0
KH16265,28.0,tieu_chuan,Nam,21.0,250.0,5250.0,2.0,0.0
KH16266,27.0,co_ban,Nam,120.0,120.0,14400.0,1.0,0.0
KH16267,48.0,tieu_chuan,Nam,30.0,310.0,9300.0,1.0,0.0
KH16268,61.0,cao_cap,Trung,40.0,580.0,23200.0,3.0,0.0
KH16269,42.0,co_ban,Bac,114.0,120.0,13680.0,1.0,0.0
KH16270,35.0,cao_cap,Nam,15.0,660.0,9900.0,0.0,0.0
KH16271,43.0,tieu_chuan,Nam,5.0,230.0,1150.0,0.0,0.0
KH16272,39.0,tieu_chuan,Trung,4.0,280.0,1120.0,2.0,1.0
KH16273,38.0,co_ban,Bac,42.0,110.0,4620.0,2.0,1.0
KH16274,21.0,co_ban,Trung,18.0,150.0,2700.0,2.0,1.0
KH16275,47.0,co_ban,Bac,22.0,100.0,2200.0,3.0,1.0
KH16276,53.0,co_ban,Bac,38.0,140.0,5320.0,2.0,0.0
KH16277,49.0,cao_cap,Bac,3.0,610.0,1830.0,0.0,0.0
KH16278,43.0,cao_cap,Trung,17.0,490.0,8330.0,3.0,1.0
KH16279,25.0,co_ban,Bac,44.0,150.0,6600.0,1.0,0.0
KH16280,24.0,tieu_chuan,Bac,50.0,290.0,14500.0,1.0,0.0
KH16281,26.0,tieu_chuan,Bac,16.0,210.0,3360.0,1.0,0.0
KH16282,40.0,co_ban,Trung,2.0,100.0,200.0,2.0,1.0
KH16283,22.0,cao_cap,Bac,4.0,470.0,1880.0,3.0,1.0
KH16284,36.0,tieu_chuan,Bac,47.0,320.0,15040.0,2.0,0.0
KH16285,25.0,cao_cap,Nam,33.0,450.0,14850.0,1.0,0.0
KH16286,22.0,tieu_chuan,Trung,30.0,290.0,8700.0,1.0,0.0
KH16287,54.0,co_ban,Nam,4.0,100.0,400.0,1.0,1.0
KH16288,37.0,cao_cap,Trung,98.0,620.0,60760.0,1.0,0.0
KH16289,30.0,tieu_chuan,Bac,10.0,220.0,2200.0,1.0,0.0
KH16290,47.0,tieu_chuan,Nam,51.0,220.0,11220.0,0.0,0.0
KH16291,38.0,co_ban,Nam,11.0,130.0,1430.0,5.0,1.0
KH16292,19.0,co_ban,Bac,38.0,140.0,5320.0,7.0,1.0
KH16293,29.0,tieu_chuan,Nam,16.0,280.0,4480.0,5.0,1.0
KH16294,38.0,tieu_chuan,Nam,7.0,280.0,1960.0,3.0,0.0
KH16295,42.0,tieu_chuan,Bac,1.0,200.0,200.0,1.0,1.0
KH16296,22.0,co_ban,Nam,5.0,120.0,600.0,0.0,1.0
KH16297,40.0,co_ban,Trung,11.0,130.0,1430.0,2.0,0.0
KH16298,55.0,cao_cap,Bac,9.0,660.0,5940.0,2.0,1.0
KH16299,34.0,tieu_chuan,Bac,46.0,250.0,11500.0,1.0,0.0
KH16300,31.0,co_ban,Nam,27.0,120.0,3240.0,1.0,0.0
KH16301,42.0,tieu_chuan,Trung,17.0,,4080.0,1.0,0.0
KH16302,29.0,cao_cap,Trung,44.0,620.0,27280.0,2.0,0.0
KH16303,43.0,tieu_chuan,Bac,35.0,320.0,11200.0,0.0,0.0
KH16304,40.0,cao_cap,Trung,12.0,520.0,6240.0,1.0,0.0
KH16305,19.0,co_ban,Bac,33.0,120.0,3960.0,9.0,1.0
KH16306,19.0,co_ban,Trung,10.0,140.0,1400.0,2.0,0.0
KH16307,18.0,tieu_chuan,Nam,2.0,310.0,620.0,2.0,0.0
KH16308,43.0,cao_cap,Bac,1.0,470.0,470.0,0.0,0.0
KH16309,33.0,cao_cap,Trung,45.0,470.0,21150.0,3.0,1.0
KH16310,27.0,co_ban,Bac,12.0,120.0,1440.0,1.0,0.0
KH16311,57.0,co_ban,Nam,4.0,100.0,400.0,1.0,1.0
KH16312,62.0,co_ban,Trung,13.0,100.0,1300.0,2.0,1.0
KH16313,38.0,tieu_chuan,Bac,8.0,230.0,1840.0,1.0,0.0
KH16314,60.0,co_ban,Bac,7.0,140.0,980.0,1.0,0.0
KH16315,40.0,co_ban,Nam,2.0,160.0,320.0,2.0,1.0
KH16316,29.0,cao_cap,Nam,2.0,570.0,1140.0,0.0,0.0
KH16317,37.0,co_ban,Nam,21.0,120.0,2520.0,0.0,0.0
KH16318,62.0,tieu_chuan,Nam,9.0,240.0,2160.0,0.0,1.0
KH16319,44.0,tieu_chuan,Nam,34.0,260.0,8840.0,0.0,0.0
KH16320,32.0,cao_cap,Nam,13.0,550.0,7150.0,0.0,0.0
KH16321,41.0,cao_cap,Bac,10.0,420.0,4200.0,1.0,0.0
KH16322,29.0,co_ban,Bac,13.0,130.0,1690.0,1.0,0.0
KH16323,48.0,tieu_chuan,Nam,11.0,240.0,2640.0,2.0,0.0
KH16324,60.0,co_ban,Bac,5.0,120.0,600.0,1.0,1.0
KH16325,25.0,co_ban,Nam,31.0,130.0,4030.0,1.0,0.0
KH16326,67.0,cao_cap,Bac,25.0,560.0,14000.0,1.0,1.0
KH16327,41.0,co_ban,Nam,3.0,130.0,390.0,1.0,0.0
KH16328,34.0,co_ban,Nam,3.0,140.0,420.0,1.0,0.0
KH16329,45.0,co_ban,Trung,17.0,,2380.0,0.0,0.0
KH16330,43.0,co_ban,Trung,4.0,150.0,600.0,1.0,0.0
KH16331,18.0,cao_cap,Nam,30.0,630.0,18900.0,1.0,1.0
KH16332,38.0,tieu_chuan,Nam,27.0,260.0,7020.0,3.0,0.0
KH16333,41.0,tieu_chuan,Trung,6.0,310.0,1860.0,2.0,0.0
KH16334,49.0,co_ban,Bac,3.0,120.0,360.0,2.0,1.0
KH16335,18.0,tieu_chuan,Bac,5.0,210.0,1050.0,0.0,0.0
KH16336,55.0,cao_cap,Nam,11.0,570.0,6270.0,1.0,1.0
KH16337,39.0,tieu_chuan,Trung,14.0,250.0,3500.0,0.0,0.0
KH16338,24.0,cao_cap,Nam,23.0,650.0,14950.0,0.0,0.0
KH16339,42.0,tieu_chuan,Nam,5.0,230.0,1150.0,8.0,1.0
KH16340,46.0,cao_cap,Nam,38.0,660.0,25080.0,0.0,0.0
KH16341,52.0,tieu_chuan,Nam,47.0,320.0,15040.0,3.0,0.0
KH16342,38.0,tieu_chuan,Nam,51.0,270.0,13770.0,1.0,0.0
KH16343,53.0,co_ban,Trung,112.0,100.0,11200.0,2.0,0.0
KH16344,62.0,co_ban,Nam,47.0,130.0,6110.0,2.0,0.0
KH16345,35.0,cao_cap,Trung,4.0,630.0,2520.0,0.0,0.0
KH16346,19.0,tieu_chuan,Nam,2.0,270.0,540.0,0.0,0.0
KH16347,42.0,co_ban,Nam,6.0,150.0,900.0,0.0,1.0
KH16348,33.0,co_ban,Bac,1.0,120.0,120.0,1.0,0.0
KH16349,39.0,cao_cap,Bac,14.0,510.0,7140.0,6.0,1.0
KH16350,20.0,co_ban,Bac,37.0,150.0,5550.0,1.0,1.0
KH16351,19.0,co_ban,Bac,66.0,120.0,7920.0,0.0,0.0
KH16352,51.0,cao_cap,Bac,2.0,520.0,1040.0,2.0,0.0
KH16353,27.0,co_ban,Bac,61.0,100.0,6100.0,0.0,0.0
KH16354,32.0,tieu_chuan,Bac,77.0,210.0,16170.0,1.0,0.0
KH16355,30.0,co_ban,Bac,50.0,120.0,6000.0,7.0,0.0
KH16356,48.0,tieu_chuan,Nam,36.0,230.0,8280.0,1.0,0.0
KH16357,43.0,tieu_chuan,Bac,22.0,260.0,5720.0,5.0,1.0
KH16358,51.0,cao_cap,Bac,33.0,480.0,15840.0,0.0,0.0
KH16359,38.0,co_ban,Nam,42.0,120.0,5040.0,1.0,0.0
KH16360,45.0,co_ban,Bac,68.0,100.0,6800.0,0.0,0.0
KH16361,28.0,co_ban,Trung,64.0,120.0,7680.0,5.0,0.0
KH16362,32.0,tieu_chuan,Nam,13.0,260.0,3380.0,6.0,1.0
KH16363,48.0,co_ban,Nam,10.0,140.0,1400.0,1.0,0.0
KH16364,31.0,tieu_chuan,Trung,5.0,300.0,1500.0,0.0,0.0
KH16365,,co_ban,Nam,11.0,120.0,1320.0,3.0,1.0
KH16366,35.0,cao_cap,Nam,19.0,630.0,11970.0,1.0,1.0
KH16367,48.0,co_ban,Nam,4.0,100.0,400.0,1.0,0.0
KH16368,30.0,cao_cap,Nam,9.0,530.0,4770.0,0.0,1.0
KH16369,45.0,cao_cap,Nam,28.0,660.0,18480.0,0.0,1.0
KH16370,37.0,tieu_chuan,Bac,7.0,270.0,1890.0,2.0,0.0
KH16371,36.0,tieu_chuan,Nam,16.0,250.0,4000.0,9.0,1.0
KH16372,54.0,tieu_chuan,Nam,39.0,260.0,10140.0,1.0,0.0
KH16373,28.0,co_ban,Nam,53.0,130.0,6890.0,1.0,0.0
KH16374,48.0,co_ban,Nam,22.0,140.0,3080.0,5.0,0.0
KH16375,56.0,co_ban,Nam,46.0,100.0,4600.0,6.0,0.0
KH16376,18.0,cao_cap,Nam,9.0,560.0,5040.0,9.0,1.0
KH16377,18.0,co_ban,Bac,23.0,120.0,2760.0,0.0,0.0
KH16378,35.0,cao_cap,Nam,2.0,480.0,960.0,0.0,0.0
KH16379,18.0,co_ban,Bac,16.0,120.0,1920.0,1.0,1.0
KH16380,22.0,co_ban,Nam,37.0,150.0,5550.0,1.0,1.0
KH16381,,co_ban,Bac,4.0,150.0,600.0,6.0,1.0
KH16382,50.0,cao_cap,Nam,30.0,570.0,17100.0,2.0,0.0
KH16383,42.0,cao_cap,Bac,57.0,610.0,34770.0,1.0,0.0
KH16384,29.0,co_ban,Trung,1.0,,130.0,0.0,0.0
KH16385,57.0,co_ban,Bac,7.0,110.0,770.0,3.0,1.0
KH16386,32.0,cao_cap,Bac,11.0,640.0,7040.0,1.0,0.0
KH16387,39.0,tieu_chuan,Bac,93.0,240.0,22320.0,6.0,0.0
KH16388,40.0,co_ban,Bac,13.0,150.0,1950.0,1.0,0.0
KH16389,56.0,cao_cap,Bac,6.0,620.0,3720.0,0.0,0.0
KH16390,43.0,co_ban,Bac,1.0,120.0,120.0,0.0,1.0
KH16391,40.0,tieu_chuan,Bac,4.0,320.0,1280.0,0.0,0.0
KH16392,40.0,co_ban,Nam,3.0,120.0,360.0,0.0,0.0
KH16393,37.0,tieu_chuan,Bac,1.0,250.0,250.0,1.0,0.0
KH16394,28.0,tieu_chuan,Trung,10.0,220.0,2200.0,2.0,1.0
KH16395,27.0,co_ban,Trung,11.0,110.0,1210.0,1.0,0.0
KH16396,30.0,tieu_chuan,Bac,54.0,220.0,11880.0,3.0,0.0
KH16397,42.0,co_ban,Bac,11.0,130.0,1430.0,1.0,0.0
KH16398,39.0,co_ban,Bac,22.0,110.0,2420.0,0.0,0.0
KH16399,58.0,co_ban,Trung,34.0,160.0,5440.0,3.0,0.0
KH16400,50.0,co_ban,Bac,12.0,140.0,1680.0,2.0,0.0
KH16401,44.0,tieu_chuan,Bac,5.0,260.0,1300.0,1.0,0.0
KH16402,33.0,co_ban,Bac,68.0,130.0,8840.0,4.0,0.0
KH16403,36.0,cao_cap,Nam,59.0,560.0,33040.0,5.0,0.0
KH16404,51.0,tieu_chuan,Trung,5.0,270.0,1350.0,0.0,0.0
KH16405,32.0,tieu_chuan,Bac,28.0,210.0,5880.0,7.0,1.0
KH16406,50.0,co_ban,Bac,53.0,110.0,5830.0,0.0,0.0
KH16407,41.0,co_ban,Trung,25.0,160.0,4000.0,3.0,0.0
KH16408,35.0,co_ban,Bac,38.0,140.0,5320.0,1.0,1.0
KH16409,47.0,tieu_chuan,Nam,12.0,230.0,2760.0,0.0,0.0
KH16410,48.0,co_ban,Bac,22.0,110.0,2420.0,0.0,0.0
KH16411,40.0,co_ban,Nam,7.0,100.0,700.0,0.0,0.0
KH16412,35.0,co_ban,Nam,15.0,110.0,1650.0,4.0,0.0
KH16413,44.0,co_ban,Bac,12.0,150.0,1800.0,3.0,1.0
KH16414,31.0,co_ban,Bac,7.0,120.0,840.0,1.0,0.0
KH16415,27.0,co_ban,Bac,6.0,140.0,840.0,0.0,0.0
KH16416,50.0,co_ban,Nam,14.0,150.0,2100.0,0.0,0.0
KH16417,47.0,cao_cap,Nam,25.0,510.0,12750.0,4.0,0.0
KH16418,30.0,co_ban,Bac,2.0,140.0,280.0,8.0,1.0
KH16419,38.0,tieu_chuan,Bac,13.0,210.0,2730.0,0.0,0.0
KH16420,37.0,tieu_chuan,Nam,8.0,270.0,2160.0,0.0,1.0
KH16421,28.0,cao_cap,Bac,16.0,500.0,8000.0,2.0,1.0
KH16422,39.0,tieu_chuan,Nam,10.0,250.0,2500.0,0.0,0.0
KH16423,34.0,co_ban,Bac,11.0,140.0,1540.0,0.0,0.0
KH16424,24.0,co_ban,Trung,81.0,100.0,8100.0,2.0,0.0
KH16425,39.0,co_ban,Nam,3.0,100.0,300.0,9.0,1.0
KH16426,44.0,cao_cap,Bac,7.0,430.0,3010.0,0.0,0.0
KH16427,56.0,co_ban,Bac,18.0,150.0,2700.0,8.0,1.0
KH16428,50.0,co_ban,Bac,21.0,140.0,2940.0,0.0,1.0
KH16429,54.0,cao_cap,Nam,19.0,610.0,11590.0,0.0,0.0
KH16430,37.0,tieu_chuan,Bac,1.0,240.0,240.0,0.0,0.0
KH16431,20.0,co_ban,Trung,23.0,130.0,2990.0,0.0,1.0
KH16432,41.0,tieu_chuan,Bac,15.0,220.0,3300.0,1.0,0.0
KH16433,32.0,co_ban,Bac,4.0,130.0,520.0,1.0,0.0
KH16434,39.0,tieu_chuan,Nam,8.0,300.0,2400.0,0.0,0.0
KH16435,50.0,co_ban,Bac,66.0,140.0,9240.0,1.0,0.0
KH16436,32.0,co_ban,Bac,20.0,110.0,2200.0,8.0,0.0
KH16437,28.0,co_ban,Nam,6.0,120.0,720.0,2.0,1.0
KH16438,45.0,co_ban,Nam,19.0,150.0,2850.0,7.0,1.0
KH16439,42.0,tieu_chuan,Nam,10.0,260.0,2600.0,0.0,0.0
KH16440,45.0,cao_cap,Nam,26.0,610.0,15860.0,2.0,0.0
KH16441,29.0,cao_cap,Trung,14.0,670.0,9380.0,1.0,1.0
KH16442,41.0,co_ban,Bac,25.0,130.0,3250.0,7.0,1.0
KH16443,27.0,cao_cap,Nam,3.0,560.0,1680.0,1.0,1.0
KH16444,36.0,co_ban,Trung,49.0,120.0,5880.0,8.0,1.0
KH16445,40.0,tieu_chuan,Bac,3.0,250.0,750.0,0.0,1.0
KH16446,61.0,tieu_chuan,Bac,1.0,200.0,200.0,1.0,0.0
KH16447,59.0,co_ban,Bac,18.0,130.0,2340.0,0.0,1.0
KH16448,42.0,co_ban,Bac,33.0,140.0,4620.0,2.0,0.0
KH16449,30.0,tieu_chuan,Trung,9.0,240.0,2160.0,1.0,1.0
KH16450,41.0,co_ban,Bac,7.0,150.0,1050.0,3.0,1.0
KH16451,35.0,tieu_chuan,Nam,1.0,300.0,300.0,0.0,0.0
KH16452,32.0,co_ban,Nam,33.0,150.0,4950.0,1.0,0.0
KH16453,30.0,co_ban,Bac,31.0,110.0,3410.0,1.0,0.0
KH16454,24.0,cao_cap,Bac,2.0,520.0,1040.0,0.0,1.0
KH16455,53.0,cao_cap,Nam,63.0,430.0,27090.0,1.0,0.0
KH16456,27.0,co_ban,Bac,11.0,130.0,1430.0,10.0,1.0
KH16457,27.0,tieu_chuan,Nam,7.0,,1820.0,2.0,1.0
KH16458,50.0,cao_cap,Nam,10.0,630.0,6300.0,9.0,1.0
KH16459,29.0,co_ban,Bac,31.0,150.0,4650.0,1.0,0.0
KH16460,46.0,tieu_chuan,Nam,6.0,210.0,1260.0,0.0,0.0
KH16461,54.0,co_ban,Nam,7.0,100.0,700.0,2.0,0.0
KH16462,36.0,tieu_chuan,Nam,3.0,220.0,660.0,1.0,0.0
KH16463,,co_ban,Trung,19.0,100.0,1900.0,1.0,0.0
KH16464,39.0,tieu_chuan,Trung,27.0,230.0,6210.0,0.0,0.0
KH16465,68.0,tieu_chuan,Nam,6.0,210.0,1260.0,1.0,0.0
KH16466,36.0,tieu_chuan,Bac,18.0,240.0,4320.0,0.0,0.0
KH16467,23.0,co_ban,Nam,14.0,120.0,1680.0,6.0,1.0
KH16468,32.0,co_ban,Nam,2.0,100.0,200.0,3.0,0.0
KH16469,39.0,tieu_chuan,Bac,22.0,320.0,7040.0,6.0,1.0
KH16470,18.0,co_ban,Nam,15.0,110.0,1650.0,0.0,0.0
KH16471,45.0,tieu_chuan,Nam,46.0,250.0,11500.0,0.0,0.0
KH16472,42.0,tieu_chuan,Nam,16.0,310.0,4960.0,2.0,1.0
KH16473,33.0,co_ban,Trung,27.0,120.0,3240.0,8.0,1.0
KH16474,29.0,co_ban,Nam,24.0,100.0,2400.0,0.0,0.0
KH16475,41.0,co_ban,Trung,1.0,120.0,120.0,1.0,1.0
KH16476,48.0,co_ban,Nam,1.0,100.0,100.0,8.0,1.0
KH16477,38.0,cao_cap,Trung,17.0,600.0,10200.0,1.0,0.0
KH16478,26.0,co_ban,Nam,10.0,110.0,1100.0,8.0,0.0
KH16479,32.0,co_ban,Bac,21.0,100.0,2100.0,0.0,0.0
KH16480,29.0,co_ban,Bac,25.0,110.0,2750.0,0.0,0.0
KH16481,37.0,cao_cap,Bac,46.0,640.0,29440.0,1.0,0.0
KH16482,49.0,co_ban,Bac,18.0,110.0,1980.0,4.0,1.0
KH16483,38.0,co_ban,Bac,3.0,140.0,420.0,3.0,0.0
KH16484,28.0,tieu_chuan,Bac,10.0,260.0,2600.0,0.0,0.0
KH16485,36.0,tieu_chuan,Bac,20.0,320.0,6400.0,0.0,1.0
KH16486,49.0,cao_cap,Nam,52.0,420.0,21840.0,3.0,0.0
KH16487,50.0,tieu_chuan,Bac,56.0,270.0,15120.0,2.0,0.0
KH16488,18.0,tieu_chuan,Nam,27.0,310.0,8370.0,0.0,0.0
KH16489,68.0,co_ban,Bac,23.0,120.0,2760.0,5.0,0.0
KH16490,18.0,tieu_chuan,Bac,6.0,210.0,1260.0,1.0,0.0
KH16491,39.0,co_ban,Nam,84.0,120.0,10080.0,4.0,0.0
KH16492,32.0,co_ban,Bac,9.0,150.0,1350.0,3.0,0.0
KH16493,18.0,tieu_chuan,Nam,1.0,260.0,260.0,1.0,0.0
KH16494,55.0,co_ban,Nam,71.0,140.0,9940.0,7.0,1.0
KH16495,43.0,cao_cap,Bac,1.0,540.0,540.0,1.0,0.0
KH16496,25.0,co_ban,Nam,65.0,140.0,9100.0,0.0,0.0
KH16497,37.0,tieu_chuan,Trung,1.0,210.0,210.0,0.0,0.0
KH16498,38.0,co_ban,Nam,31.0,140.0,4340.0,4.0,0.0
KH16499,49.0,cao_cap,Bac,28.0,610.0,17080.0,0.0,0.0
KH16500,35.0,co_ban,Nam,9.0,100.0,900.0,9.0,1.0
KH16501,26.0,co_ban,Bac,6.0,100.0,600.0,3.0,1.0
KH16502,39.0,cao_cap,Trung,7.0,590.0,4130.0,1.0,0.0
KH16503,36.0,cao_cap,Nam,1.0,570.0,570.0,0.0,1.0
KH16504,37.0,cao_cap,Nam,2.0,540.0,1080.0,1.0,0.0
KH16505,43.0,co_ban,Nam,51.0,110.0,5610.0,0.0,0.0
KH16506,63.0,co_ban,Nam,34.0,150.0,5100.0,0.0,0.0
KH16507,33.0,co_ban,Nam,30.0,110.0,3300.0,2.0,0.0
KH16508,64.0,tieu_chuan,Bac,9.0,240.0,2160.0,8.0,1.0
KH16509,42.0,co_ban,Trung,53.0,110.0,5830.0,0.0,0.0
KH16510,46.0,co_ban,Trung,9.0,130.0,1170.0,2.0,0.0
KH16511,29.0,co_ban,Nam,41.0,140.0,5740.0,1.0,1.0
KH16512,28.0,co_ban,Trung,3.0,150.0,450.0,2.0,1.0
KH16513,49.0,tieu_chuan,Nam,36.0,280.0,10080.0,0.0,1.0
KH16514,53.0,co_ban,Nam,5.0,100.0,500.0,0.0,0.0
KH16515,42.0,tieu_chuan,Trung,66.0,,14520.0,2.0,0.0
KH16516,18.0,co_ban,Nam,76.0,160.0,12160.0,4.0,0.0
KH16517,27.0,co_ban,Bac,13.0,140.0,1820.0,1.0,0.0
KH16518,45.0,co_ban,Bac,13.0,110.0,1430.0,2.0,1.0
KH16519,50.0,cao_cap,Nam,14.0,520.0,7280.0,0.0,0.0
KH16520,39.0,tieu_chuan,Bac,13.0,300.0,3900.0,4.0,1.0
KH16521,,co_ban,Bac,3.0,140.0,420.0,0.0,0.0
KH16522,42.0,co_ban,Nam,4.0,140.0,560.0,3.0,1.0
KH16523,33.0,tieu_chuan,Nam,115.0,280.0,32200.0,2.0,0.0
KH16524,34.0,co_ban,Trung,13.0,140.0,1820.0,4.0,1.0
KH16525,54.0,co_ban,Nam,42.0,120.0,5040.0,1.0,1.0
KH16526,40.0,co_ban,Trung,26.0,100.0,2600.0,0.0,0.0
KH16527,64.0,co_ban,Trung,3.0,110.0,330.0,1.0,0.0
KH16528,44.0,co_ban,Bac,28.0,150.0,4200.0,1.0,1.0
KH16529,42.0,tieu_chuan,Nam,37.0,220.0,8140.0,0.0,0.0
KH16530,35.0,cao_cap,Bac,2.0,640.0,1280.0,1.0,1.0
KH16531,49.0,tieu_chuan,Bac,28.0,200.0,5600.0,0.0,0.0
KH16532,43.0,cao_cap,Bac,2.0,430.0,860.0,1.0,0.0
KH16533,43.0,tieu_chuan,Bac,6.0,270.0,1620.0,3.0,0.0
KH16534,29.0,co_ban,Nam,83.0,140.0,11620.0,2.0,0.0
KH16535,39.0,co_ban,Bac,16.0,110.0,1760.0,0.0,0.0
KH16536,46.0,tieu_chuan,Nam,1.0,260.0,260.0,0.0,1.0
KH16537,46.0,cao_cap,Nam,4.0,550.0,2200.0,3.0,1.0
KH16538,42.0,co_ban,Trung,25.0,130.0,3250.0,3.0,0.0
KH16539,33.0,cao_cap,Trung,28.0,670.0,18760.0,4.0,1.0
KH16540,28.0,co_ban,Trung,21.0,110.0,2310.0,1.0,0.0
KH16541,20.0,tieu_chuan,Nam,21.0,290.0,6090.0,10.0,1.0
KH16542,39.0,cao_cap,Trung,17.0,420.0,7140.0,2.0,1.0
KH16543,53.0,co_ban,Nam,4.0,150.0,600.0,3.0,1.0
KH16544,33.0,co_ban,Trung,4.0,130.0,520.0,2.0,1.0
KH16545,26.0,co_ban,Bac,5.0,100.0,500.0,0.0,1.0
KH16546,34.0,co_ban,Nam,3.0,140.0,420.0,1.0,0.0
KH16547,39.0,tieu_chuan,Bac,31.0,290.0,8990.0,1.0,1.0
KH16548,40.0,co_ban,Bac,24.0,140.0,3360.0,1.0,0.0
KH16549,65.0,co_ban,Nam,18.0,130.0,2340.0,2.0,0.0
KH16550,32.0,tieu_chuan,Bac,2.0,260.0,520.0,1.0,0.0
KH16551,30.0,cao_cap,Nam,12.0,590.0,7080.0,3.0,1.0
KH16552,23.0,co_ban,Nam,26.0,120.0,3120.0,3.0,1.0
KH16553,48.0,cao_cap,Trung,15.0,640.0,9600.0,1.0,1.0
KH16554,64.0,cao_cap,Nam,19.0,500.0,9500.0,0.0,0.0
KH16555,46.0,co_ban,Nam,19.0,110.0,2090.0,2.0,0.0
KH16556,23.0,tieu_chuan,Trung,69.0,280.0,19320.0,1.0,0.0
KH16557,38.0,tieu_chuan,Bac,25.0,280.0,7000.0,0.0,1.0
KH16558,24.0,cao_cap,Nam,6.0,580.0,3480.0,1.0,0.0
KH16559,35.0,co_ban,Bac,10.0,100.0,1000.0,2.0,0.0
KH16560,36.0,tieu_chuan,Bac,42.0,270.0,11340.0,1.0,0.0
KH16561,56.0,tieu_chuan,Trung,74.0,230.0,17020.0,2.0,0.0
KH16562,46.0,tieu_chuan,Bac,3.0,280.0,840.0,6.0,1.0
KH16563,54.0,tieu_chuan,Bac,9.0,200.0,1800.0,0.0,0.0
KH16564,18.0,co_ban,Nam,1.0,,110.0,0.0,1.0
KH16565,46.0,tieu_chuan,Nam,49.0,290.0,14210.0,6.0,0.0
KH16566,19.0,co_ban,Nam,19.0,,2280.0,2.0,1.0
KH16567,52.0,cao_cap,Bac,5.0,660.0,3300.0,1.0,1.0
KH16568,18.0,cao_cap,Trung,31.0,420.0,13020.0,3.0,1.0
KH16569,47.0,co_ban,Nam,18.0,140.0,2520.0,1.0,0.0
KH16570,23.0,cao_cap,Bac,50.0,420.0,21000.0,2.0,0.0
KH16571,40.0,co_ban,Bac,10.0,110.0,1100.0,1.0,0.0
