ma_kh,ngay_dat,gia_tri
KH01014,2026-04-11,357000.0
KH00976,2026-04-11,372000.0
KH00274,2026-04-11,274000.0
KH00353,2026-04-11,165000.0
KH01648,2026-04-11,465000.0
KH01366,2026-04-11,171000.0
KH02175,2026-04-11,78000.0
KH00786,2026-04-11,327000.0
KH01538,2026-04-11,62000.0
KH02403,2026-04-11,98000.0
KH02292,2026-04-11,108000.0
KH01856,2026-04-11,220000.0
KH01028,2026-04-11,200000.0
KH01978,2026-04-11,317000.0
KH01571,2026-04-11,225000.0
KH00993,2026-04-11,250000.0
KH00911,2026-04-11,256000.0
KH00073,2026-04-11,303000.0
KH01739,2026-04-11,288000.0
KH01392,2026-04-11,357000.0
KH00874,2026-04-11,93000.0
KH00047,2026-04-11,389000.0
KH02062,2026-04-11,54000.0
KH01660,2026-04-11,115000.0
KH01253,2026-04-11,221000.0
KH00247,2026-04-11,363000.0
KH01532,2026-04-11,864000.0
KH01796,2026-04-11,57000.0
KH01770,2026-04-11,307000.0
KH00726,2026-04-11,44000.0
KH01747,2026-04-12,75000.0
KH00079,2026-04-12,392000.0
KH01284,2026-04-12,183000.0
KH00072,2026-04-12,359000.0
KH01387,2026-04-12,226000.0
KH00102,2026-04-12,210000.0
KH00686,2026-04-12,85000.0
KH01373,2026-04-12,545000.0
KH00493,2026-04-12,120000.0
KH00111,2026-04-12,183000.0
KH00895,2026-04-12,110000.0
KH02327,2026-04-12,757000.0
KH00509,2026-04-12,241000.0
KH02257,2026-04-12,364000.0
KH00632,2026-04-12,86000.0
KH02254,2026-04-12,457000.0
KH00903,2026-04-12,243000.0
KH00827,2026-04-12,1311000.0
KH01750,2026-04-12,36000.0
KH02407,2026-04-12,201000.0
KH01925,2026-04-12,287000.0
KH02169,2026-04-12,304000.0
KH01371,2026-04-12,203000.0
KH01006,2026-04-12,360000.0
KH00134,2026-04-12,47000.0
KH02223,2026-04-12,463000.0
KH02276,2026-04-12,135000.0
KH01643,2026-04-12,230000.0
KH00526,2026-04-12,797000.0
KH01456,2026-04-12,99000.0
KH01648,2026-04-12,254000.0
KH00236,2026-04-12,71000.0
KH02274,2026-04-12,78000.0
KH01590,2026-04-12,175000.0
KH00413,2026-04-12,356000.0
KH01371,2026-04-12,672000.0
KH01045,2026-04-12,237000.0
KH01627,2026-04-12,74000.0
KH01799,2026-04-12,206000.0
KH02052,2026-04-12,1221000.0
KH02108,2026-04-12,345000.0
KH00689,2026-04-12,57000.0
KH00328,2026-04-12,103000.0
KH00935,2026-04-12,384000.0
KH02387,2026-04-12,205000.0
KH00921,2026-04-12,121000.0
KH02146,2026-04-12,189000.0
KH01684,2026-04-12,303000.0
KH01739,2026-04-12,178000.0
KH00768,2026-04-12,201000.0
KH02302,2026-04-12,699000.0
KH02261,2026-04-12,99000.0
KH00114,2026-04-12,259000.0
KH00974,2026-04-12,190000.0
KH01408,2026-04-12,164000.0
KH01718,2026-04-12,274000.0
KH01308,2026-04-12,426000.0
KH02247,2026-04-12,473000.0
KH00173,2026-04-12,119000.0
KH00043,2026-04-12,149000.0
KH01264,2026-04-12,167000.0
KH00335,2026-04-12,211000.0
KH01055,2026-04-12,997000.0
KH02342,2026-04-12,98000.0
KH00766,2026-04-13,475000.0
KH00686,2026-04-13,146000.0
KH00263,2026-04-13,114000.0
KH02125,2026-04-13,125000.0
KH00845,2026-04-13,387000.0
KH00553,2026-04-13,451000.0
KH01648,2026-04-13,203000.0
KH02452,2026-04-13,192000.0
KH00272,2026-04-13,141000.0
KH01796,2026-04-13,22000.0
KH01402,2026-04-13,371000.0
KH00960,2026-04-13,204000.0
KH00163,2026-04-13,1146000.0
KH00567,2026-04-13,41000.0
KH01736,2026-04-13,28000.0
KH00848,2026-04-13,262000.0
KH02239,2026-04-13,139000.0
KH02109,2026-04-13,142000.0
KH01038,2026-04-13,72000.0
KH01916,2026-04-13,185000.0
KH00850,2026-04-13,87000.0
KH00069,2026-04-13,120000.0
KH01161,2026-04-13,215000.0
KH00127,2026-04-13,140000.0
KH00890,2026-04-13,241000.0
KH00547,2026-04-13,53000.0
KH01037,2026-04-13,63000.0
KH00291,2026-04-13,79000.0
KH00956,2026-04-13,508000.0
KH01209,2026-04-13,180000.0
KH02015,2026-04-13,132000.0
KH02292,2026-04-13,164000.0
KH00365,2026-04-13,59000.0
KH01114,2026-04-13,629000.0
KH00060,2026-04-13,330000.0
KH00776,2026-04-13,604000.0
KH01355,2026-04-13,240000.0
KH00184,2026-04-13,33000.0
KH01724,2026-04-13,141000.0
KH00894,2026-04-13,46000.0
KH01760,2026-04-13,76000.0
KH01472,2026-04-13,400000.0
KH00789,2026-04-13,90000.0
KH00063,2026-04-13,231000.0
KH01856,2026-04-13,527000.0
KH02092,2026-04-13,1149000.0
KH01796,2026-04-13,168000.0
KH01932,2026-04-13,212000.0
KH02060,2026-04-13,198000.0
KH01068,2026-04-13,83000.0
KH00032,2026-04-13,309000.0
KH01395,2026-04-13,217000.0
KH00878,2026-04-13,96000.0
KH02312,2026-04-13,827000.0
KH00646,2026-04-13,547000.0
KH01909,2026-04-13,187000.0
KH01025,2026-04-13,104000.0
KH00359,2026-04-13,127000.0
KH01070,2026-04-13,646000.0
KH00972,2026-04-13,81000.0
KH01750,2026-04-13,99000.0
KH01932,2026-04-13,34000.0
KH01342,2026-04-13,111000.0
KH00194,2026-04-13,501000.0
KH00528,2026-04-13,175000.0
KH02460,2026-04-13,312000.0
KH02480,2026-04-13,454000.0
KH02223,2026-04-13,176000.0
KH02115,2026-04-13,145000.0
KH01185,2026-04-13,262000.0
KH02376,2026-04-13,108000.0
KH00444,2026-04-13,102000.0
KH00029,2026-04-13,24000.0
KH00868,2026-04-13,134000.0
KH00267,2026-04-14,564000.0
KH02446,2026-04-14,415000.0
KH02428,2026-04-14,195000.0
KH01776,2026-04-14,105000.0
KH02150,2026-04-14,167000.0
KH00732,2026-04-14,393000.0
KH01120,2026-04-14,79000.0
KH00694,2026-04-14,23000.0
KH00583,2026-04-14,1143000.0
KH00011,2026-04-14,148000.0
KH02471,2026-04-14,590000.0
KH02084,2026-04-14,288000.0
KH00906,2026-04-14,219000.0
KH01883,2026-04-14,507000.0
KH02091,2026-04-14,188000.0
KH01172,2026-04-14,153000.0
KH01059,2026-04-14,175000.0
KH00310,2026-04-14,585000.0
KH00167,2026-04-14,48000.0
KH00032,2026-04-14,36000.0
KH01918,2026-04-14,109000.0
KH01684,2026-04-14,135000.0
KH02420,2026-04-14,32000.0
KH00149,2026-04-14,623000.0
KH01404,2026-04-14,243000.0
KH02047,2026-04-14,147000.0
KH00654,2026-04-14,155000.0
KH02326,2026-04-14,72000.0
KH00246,2026-04-14,120000.0
KH01059,2026-04-14,82000.0
KH01304,2026-04-14,42000.0
KH01479,2026-04-14,1043000.0
KH01721,2026-04-14,79000.0
KH01040,2026-04-14,142000.0
KH01925,2026-04-14,346000.0
KH00130,2026-04-14,264000.0
KH00555,2026-04-14,190000.0
KH00619,2026-04-14,118000.0
KH01262,2026-04-14,65000.0
KH01408,2026-04-14,98000.0
KH00948,2026-04-14,77000.0
KH01576,2026-04-14,256000.0
KH02381,2026-04-14,275000.0
KH00537,2026-04-14,427000.0
KH01268,2026-04-14,198000.0
KH00609,2026-04-14,156000.0
KH01217,2026-04-14,1160000.0
KH01074,2026-04-14,248000.0
KH01601,2026-04-14,106000.0
KH01641,2026-04-14,85000.0
KH02144,2026-04-14,73000.0
KH00629,2026-04-14,121000.0
KH00997,2026-04-14,130000.0
KH02264,2026-04-14,148000.0
KH01933,2026-04-14,605000.0
KH00024,2026-04-14,125000.0
KH02145,2026-04-14,49000.0
KH01080,2026-04-14,377000.0
KH01557,2026-04-14,372000.0
KH00544,2026-04-14,275000.0
KH01066,2026-04-14,105000.0
KH02475,2026-04-14,844000.0
KH00136,2026-04-14,725000.0
KH01675,2026-04-14,526000.0
KH00100,2026-04-15,240000.0
KH01647,2026-04-15,693000.0
KH02129,2026-04-15,341000.0
KH00633,2026-04-15,408000.0
KH01782,2026-04-15,300000.0
KH00907,2026-04-15,214000.0
KH00186,2026-04-15,155000.0
KH01604,2026-04-15,93000.0
KH02129,2026-04-15,578000.0
KH02490,2026-04-15,196000.0
KH01916,2026-04-15,172000.0
KH02386,2026-04-15,202000.0
KH00849,2026-04-15,125000.0
KH00553,2026-04-15,418000.0
KH01475,2026-04-15,106000.0
KH00135,2026-04-15,1889000.0
KH02275,2026-04-15,279000.0
KH01795,2026-04-15,69000.0
KH02085,2026-04-15,350000.0
KH01022,2026-04-15,50000.0
KH01500,2026-04-15,103000.0
KH02208,2026-04-15,157000.0
KH01882,2026-04-15,346000.0
KH01725,2026-04-15,615000.0
KH00794,2026-04-15,85000.0
KH01345,2026-04-15,169000.0
KH00566,2026-04-15,621000.0
KH00653,2026-04-15,234000.0
KH00468,2026-04-15,209000.0
KH00714,2026-04-15,281000.0
KH00972,2026-04-15,464000.0
KH01071,2026-04-15,281000.0
KH02134,2026-04-15,199000.0
KH01431,2026-04-15,362000.0
KH00913,2026-04-15,84000.0
KH01758,2026-04-15,410000.0
KH01195,2026-04-15,87000.0
KH00335,2026-04-15,37000.0
KH01259,2026-04-15,136000.0
KH01999,2026-04-15,405000.0
KH01959,2026-04-15,212000.0
KH02178,2026-04-15,303000.0
KH00437,2026-04-15,140000.0
KH00334,2026-04-15,172000.0
KH00712,2026-04-15,620000.0
KH01046,2026-04-15,75000.0
KH01921,2026-04-15,673000.0
KH00832,2026-04-15,164000.0
KH00603,2026-04-15,298000.0
KH00527,2026-04-15,80000.0
KH02420,2026-04-15,175000.0
KH02176,2026-04-15,181000.0
KH00124,2026-04-15,34000.0
KH00035,2026-04-15,99000.0
KH01620,2026-04-15,1248000.0
KH00319,2026-04-15,356000.0
KH00411,2026-04-15,141000.0
KH00690,2026-04-15,104000.0
KH00800,2026-04-15,188000.0
KH00262,2026-04-15,344000.0
KH01019,2026-04-15,256000.0
KH01442,2026-04-15,96000.0
KH02278,2026-04-15,276000.0
KH01435,2026-04-15,311000.0
KH01581,2026-04-15,53000.0
KH02298,2026-04-15,66000.0
KH00042,2026-04-15,169000.0
KH02276,2026-04-15,342000.0
KH02222,2026-04-15,238000.0
KH01734,2026-04-15,122000.0
KH02216,2026-04-15,55000.0
KH00493,2026-04-15,98000.0
KH02016,2026-04-15,457000.0
KH00939,2026-04-15,180000.0
KH02359,2026-04-15,150000.0
KH00611,2026-04-15,53000.0
KH01704,2026-04-15,129000.0
KH00261,2026-04-15,226000.0
KH01520,2026-04-15,234000.0
KH01283,2026-04-15,490000.0
KH02470,2026-04-15,342000.0
KH00689,2026-04-16,641000.0
KH02167,2026-04-16,238000.0
KH01279,2026-04-16,206000.0
KH02261,2026-04-16,239000.0
KH01715,2026-04-16,233000.0
KH01934,2026-04-16,94000.0
KH01035,2026-04-16,206000.0
KH00691,2026-04-16,44000.0
KH00752,2026-04-16,48000.0
KH00954,2026-04-16,252000.0
KH02388,2026-04-16,211000.0
KH00680,2026-04-16,164000.0
KH01705,2026-04-16,83000.0
KH00616,2026-04-16,454000.0
KH01962,2026-04-16,347000.0
KH00308,2026-04-16,108000.0
KH01395,2026-04-16,176000.0
KH00591,2026-04-16,677000.0
KH00515,2026-04-16,44000.0
KH01258,2026-04-16,304000.0
KH00857,2026-04-16,132000.0
KH00041,2026-04-16,225000.0
KH01654,2026-04-16,378000.0
KH00395,2026-04-16,515000.0
KH01913,2026-04-16,466000.0
KH00989,2026-04-16,114000.0
KH02371,2026-04-16,322000.0
KH02493,2026-04-16,356000.0
KH01889,2026-04-16,162000.0
KH01543,2026-04-16,69000.0
KH02379,2026-04-16,583000.0
KH00403,2026-04-16,412000.0
KH01869,2026-04-16,199000.0
KH01203,2026-04-16,240000.0
KH01644,2026-04-16,165000.0
KH01694,2026-04-16,129000.0
KH00782,2026-04-16,145000.0
KH01880,2026-04-16,529000.0
KH00546,2026-04-16,212000.0
KH01922,2026-04-16,372000.0
KH01309,2026-04-16,225000.0
KH00189,2026-04-16,535000.0
KH01612,2026-04-16,180000.0
KH01397,2026-04-16,92000.0
KH02080,2026-04-16,116000.0
KH00264,2026-04-16,68000.0
KH02436,2026-04-16,182000.0
KH00022,2026-04-16,129000.0
KH01591,2026-04-16,445000.0
KH00530,2026-04-16,83000.0
KH00240,2026-04-16,171000.0
KH01021,2026-04-16,915000.0
KH00976,2026-04-16,177000.0
KH02066,2026-04-16,334000.0
KH01203,2026-04-16,357000.0
KH00062,2026-04-16,131000.0
KH01412,2026-04-16,195000.0
KH01622,2026-04-16,116000.0
KH01643,2026-04-16,195000.0
KH02060,2026-04-16,178000.0
KH00869,2026-04-16,127000.0
KH00104,2026-04-16,69000.0
KH02111,2026-04-16,330000.0
KH01040,2026-04-16,168000.0
KH01321,2026-04-16,130000.0
KH00145,2026-04-16,429000.0
KH01358,2026-04-16,537000.0
KH01649,2026-04-16,216000.0
KH01353,2026-04-16,301000.0
KH01066,2026-04-16,536000.0
KH02105,2026-04-16,807000.0
KH00408,2026-04-16,102000.0
KH01643,2026-04-16,69000.0
KH01058,2026-04-16,319000.0
KH00576,2026-04-16,77000.0
KH02310,2026-04-16,154000.0
KH00356,2026-04-16,76000.0
KH01028,2026-04-16,215000.0
KH02190,2026-04-16,211000.0
KH00029,2026-04-16,450000.0
KH01271,2026-04-16,98000.0
KH01508,2026-04-16,1016000.0
KH01057,2026-04-16,253000.0
KH00292,2026-04-16,220000.0
KH00254,2026-04-16,90000.0
KH00552,2026-04-16,242000.0
KH00335,2026-04-16,673000.0
KH01032,2026-04-16,182000.0
KH02458,2026-04-16,556000.0
KH00037,2026-04-17,169000.0
KH02374,2026-04-17,438000.0
KH00178,2026-04-17,63000.0
KH00922,2026-04-17,290000.0
KH01046,2026-04-17,312000.0
KH02197,2026-04-17,492000.0
KH01349,2026-04-17,309000.0
KH01146,2026-04-17,858000.0
KH01667,2026-04-17,216000.0
KH01784,2026-04-17,133000.0
KH01420,2026-04-17,210000.0
KH00017,2026-04-17,269000.0
KH01624,2026-04-17,133000.0
KH00087,2026-04-17,161000.0
KH00675,2026-04-17,414000.0
KH01599,2026-04-17,307000.0
KH00526,2026-04-17,541000.0
KH02251,2026-04-17,282000.0
KH01731,2026-04-17,312000.0
KH01684,2026-04-17,1161000.0
KH00796,2026-04-17,254000.0
KH02364,2026-04-17,426000.0
KH00260,2026-04-17,442000.0
KH02060,2026-04-17,77000.0
KH02420,2026-04-17,508000.0
KH01937,2026-04-17,351000.0
KH01309,2026-04-17,69000.0
KH01437,2026-04-17,352000.0
KH00188,2026-04-17,298000.0
KH02168,2026-04-17,300000.0
KH02230,2026-04-17,92000.0
KH00828,2026-04-17,578000.0
KH01731,2026-04-17,97000.0
KH01504,2026-04-17,515000.0
KH01553,2026-04-17,407000.0
KH02343,2026-04-17,160000.0
KH01594,2026-04-17,90000.0
KH01892,2026-04-17,92000.0
KH02351,2026-04-17,282000.0
KH00801,2026-04-17,122000.0
KH00011,2026-04-17,595000.0
KH01385,2026-04-17,86000.0
KH00697,2026-04-17,151000.0
KH02057,2026-04-17,101000.0
KH00027,2026-04-17,358000.0
KH00460,2026-04-17,51000.0
KH01877,2026-04-17,615000.0
KH00780,2026-04-17,145000.0
KH01481,2026-04-17,187000.0
KH02335,2026-04-17,80000.0
KH01422,2026-04-17,166000.0
KH01828,2026-04-17,90000.0
KH01402,2026-04-17,284000.0
KH00392,2026-04-17,171000.0
KH01868,2026-04-17,252000.0
KH00170,2026-04-17,290000.0
KH02206,2026-04-17,127000.0
KH00547,2026-04-17,46000.0
KH00440,2026-04-17,72000.0
KH01160,2026-04-17,190000.0
KH02497,2026-04-17,609000.0
KH02353,2026-04-17,33000.0
KH01115,2026-04-17,201000.0
KH00216,2026-04-17,265000.0
KH01840,2026-04-17,295000.0
KH00470,2026-04-17,478000.0
KH02459,2026-04-17,219000.0
KH00491,2026-04-17,254000.0
KH01934,2026-04-17,165000.0
KH00072,2026-04-17,200000.0
KH01192,2026-04-17,73000.0
KH01782,2026-04-17,15000.0
KH02249,2026-04-18,387000.0
KH01382,2026-04-18,221000.0
KH00489,2026-04-18,260000.0
KH00014,2026-04-18,68000.0
KH00593,2026-04-18,176000.0
KH01052,2026-04-18,433000.0
KH01731,2026-04-18,220000.0
KH00464,2026-04-18,536000.0
KH02122,2026-04-18,217000.0
KH00300,2026-04-18,129000.0
KH00770,2026-04-18,254000.0
KH01729,2026-04-18,677000.0
KH00820,2026-04-18,92000.0
KH00600,2026-04-18,77000.0
KH01464,2026-04-18,188000.0
KH00441,2026-04-18,104000.0
KH01283,2026-04-18,429000.0
KH01108,2026-04-18,77000.0
KH02408,2026-04-18,404000.0
KH02068,2026-04-18,173000.0
KH01782,2026-04-18,233000.0
KH02076,2026-04-18,207000.0
KH01954,2026-04-18,155000.0
KH02244,2026-04-18,160000.0
KH00874,2026-04-18,37000.0
KH02118,2026-04-18,370000.0
KH00090,2026-04-18,592000.0
KH01439,2026-04-18,67000.0
KH00425,2026-04-18,131000.0
KH01359,2026-04-18,140000.0
KH00167,2026-04-18,229000.0
KH00087,2026-04-18,430000.0
KH00171,2026-04-18,151000.0
KH01316,2026-04-18,435000.0
KH00683,2026-04-18,1078000.0
KH02236,2026-04-18,224000.0
KH00574,2026-04-18,352000.0
KH01606,2026-04-18,225000.0
KH01237,2026-04-18,106000.0
KH00853,2026-04-18,137000.0
KH01551,2026-04-18,1227000.0
KH00570,2026-04-18,97000.0
KH02151,2026-04-18,164000.0
KH02100,2026-04-18,1530000.0
KH01181,2026-04-18,128000.0
KH01858,2026-04-18,844000.0
KH02171,2026-04-18,108000.0
KH01012,2026-04-18,407000.0
KH01849,2026-04-18,487000.0
KH01588,2026-04-18,617000.0
KH01773,2026-04-18,21000.0
KH02370,2026-04-18,323000.0
KH00543,2026-04-18,287000.0
KH01058,2026-04-18,273000.0
KH00357,2026-04-18,269000.0
KH02311,2026-04-18,170000.0
KH00347,2026-04-18,903000.0
KH00779,2026-04-18,933000.0
KH00622,2026-04-18,541000.0
KH00691,2026-04-18,38000.0
KH01884,2026-04-18,303000.0
KH00338,2026-04-18,160000.0
KH01401,2026-04-18,247000.0
KH00395,2026-04-18,396000.0
KH02444,2026-04-18,566000.0
KH01362,2026-04-18,210000.0
KH02169,2026-04-18,66000.0
KH01366,2026-04-18,112000.0
KH02224,2026-04-18,86000.0
KH00741,2026-04-18,112000.0
KH01121,2026-04-18,534000.0
KH00968,2026-04-18,377000.0
KH01295,2026-04-18,71000.0
KH00357,2026-04-18,513000.0
KH00883,2026-04-19,2322000.0
KH00077,2026-04-19,1169000.0
KH00780,2026-04-19,67000.0
KH00234,2026-04-19,240000.0
KH01082,2026-04-19,130000.0
KH01437,2026-04-19,1571000.0
KH00191,2026-04-19,578000.0
KH01086,2026-04-19,333000.0
KH01423,2026-04-19,144000.0
KH01397,2026-04-19,114000.0
KH02293,2026-04-19,328000.0
KH00241,2026-04-19,94000.0
KH00667,2026-04-19,127000.0
KH02293,2026-04-19,79000.0
KH00458,2026-04-19,356000.0
KH02129,2026-04-19,344000.0
KH01014,2026-04-19,279000.0
KH01913,2026-04-19,219000.0
KH01408,2026-04-19,213000.0
KH01192,2026-04-19,491000.0
KH00680,2026-04-19,120000.0
KH00500,2026-04-19,332000.0
KH01767,2026-04-19,247000.0
KH01230,2026-04-19,255000.0
KH01385,2026-04-19,86000.0
KH02056,2026-04-19,187000.0
KH01681,2026-04-19,112000.0
KH01550,2026-04-19,123000.0
KH02236,2026-04-19,153000.0
KH02356,2026-04-19,1495000.0
KH02359,2026-04-19,605000.0
KH01029,2026-04-19,328000.0
KH01159,2026-04-19,144000.0
KH02213,2026-04-19,60000.0
KH00183,2026-04-19,27000.0
KH01363,2026-04-19,234000.0
KH02064,2026-04-19,290000.0
KH00487,2026-04-19,242000.0
KH00911,2026-04-19,38000.0
KH00217,2026-04-19,347000.0
KH01564,2026-04-19,415000.0
KH00212,2026-04-19,210000.0
KH00984,2026-04-19,61000.0
KH00958,2026-04-19,274000.0
KH00743,2026-04-19,145000.0
KH01474,2026-04-19,114000.0
KH01410,2026-04-19,57000.0
KH00207,2026-04-19,107000.0
KH00419,2026-04-19,304000.0
KH02173,2026-04-19,145000.0
KH01945,2026-04-19,407000.0
KH01401,2026-04-19,1710000.0
KH00605,2026-04-19,251000.0
KH01848,2026-04-19,58000.0
KH01536,2026-04-19,288000.0
KH02474,2026-04-19,104000.0
KH02355,2026-04-19,25000.0
KH00173,2026-04-19,134000.0
KH01520,2026-04-19,156000.0
KH00515,2026-04-19,208000.0
KH00030,2026-04-19,279000.0
KH01309,2026-04-19,175000.0
KH02467,2026-04-19,153000.0
KH01787,2026-04-19,79000.0
KH01195,2026-04-19,810000.0
KH01275,2026-04-19,180000.0
KH00083,2026-04-19,254000.0
KH01275,2026-04-19,132000.0
KH01617,2026-04-19,44000.0
KH02422,2026-04-19,126000.0
KH01420,2026-04-20,110000.0
KH01349,2026-04-20,52000.0
KH01849,2026-04-20,255000.0
KH01051,2026-04-20,77000.0
KH01690,2026-04-20,245000.0
KH01719,2026-04-20,461000.0
KH00459,2026-04-20,110000.0
KH00125,2026-04-20,304000.0
KH00537,2026-04-20,331000.0
KH00885,2026-04-20,114000.0
KH02141,2026-04-20,378000.0
KH01647,2026-04-20,179000.0
KH00151,2026-04-20,282000.0
KH01027,2026-04-20,87000.0
KH02349,2026-04-20,588000.0
KH00428,2026-04-20,138000.0
KH00076,2026-04-20,864000.0
KH01512,2026-04-20,233000.0
KH01747,2026-04-20,162000.0
KH00358,2026-04-20,567000.0
KH00329,2026-04-20,288000.0
KH01570,2026-04-20,61000.0
KH01495,2026-04-20,230000.0
KH01594,2026-04-20,291000.0
KH02298,2026-04-20,126000.0
KH01109,2026-04-20,314000.0
KH02227,2026-04-20,180000.0
KH01538,2026-04-20,82000.0
KH01700,2026-04-20,248000.0
KH00801,2026-04-20,268000.0
KH02253,2026-04-20,304000.0
KH01624,2026-04-20,124000.0
KH01934,2026-04-20,228000.0
KH01374,2026-04-20,200000.0
KH00704,2026-04-20,274000.0
KH01778,2026-04-20,217000.0
KH00531,2026-04-20,28000.0
KH01052,2026-04-20,253000.0
KH02134,2026-04-20,202000.0
KH00514,2026-04-20,586000.0
KH02400,2026-04-20,201000.0
KH00929,2026-04-20,254000.0
KH01353,2026-04-20,415000.0
KH00661,2026-04-20,129000.0
KH00156,2026-04-20,658000.0
KH02208,2026-04-20,220000.0
KH00543,2026-04-20,52000.0
KH00253,2026-04-20,358000.0
KH01443,2026-04-20,53000.0
KH00921,2026-04-20,61000.0
KH00672,2026-04-20,88000.0
KH01759,2026-04-20,281000.0
KH02287,2026-04-20,307000.0
KH01166,2026-04-20,600000.0
KH00673,2026-04-20,57000.0
KH01966,2026-04-20,232000.0
KH01357,2026-04-20,269000.0
KH01857,2026-04-20,416000.0
KH02248,2026-04-20,171000.0
KH01449,2026-04-20,191000.0
KH01692,2026-04-20,164000.0
KH01550,2026-04-20,77000.0
KH00234,2026-04-20,182000.0
KH02395,2026-04-20,398000.0
KH02414,2026-04-20,192000.0
KH00192,2026-04-20,77000.0
KH01036,2026-04-20,159000.0
KH02423,2026-04-20,299000.0
KH00552,2026-04-20,163000.0
KH00813,2026-04-20,525000.0
KH01759,2026-04-20,40000.0
KH02213,2026-04-20,138000.0
KH01850,2026-04-20,61000.0
KH00493,2026-04-20,168000.0
KH01958,2026-04-20,213000.0
KH01500,2026-04-20,178000.0
KH00673,2026-04-20,149000.0
KH00060,2026-04-21,233000.0
KH01058,2026-04-21,48000.0
KH00004,2026-04-21,377000.0
KH01520,2026-04-21,330000.0
KH00432,2026-04-21,437000.0
KH00233,2026-04-21,360000.0
KH00357,2026-04-21,333000.0
KH01307,2026-04-21,248000.0
KH02067,2026-04-21,360000.0
KH00041,2026-04-21,247000.0
KH02266,2026-04-21,190000.0
KH00305,2026-04-21,62000.0
KH01991,2026-04-21,131000.0
KH00441,2026-04-21,254000.0
KH01146,2026-04-21,162000.0
KH01833,2026-04-21,146000.0
KH02065,2026-04-21,58000.0
KH01136,2026-04-21,155000.0
KH02348,2026-04-21,178000.0
KH01282,2026-04-21,88000.0
KH01460,2026-04-21,97000.0
KH00936,2026-04-21,67000.0
KH00075,2026-04-21,198000.0
KH01201,2026-04-21,91000.0
KH00489,2026-04-21,294000.0
KH02036,2026-04-21,95000.0
KH00703,2026-04-21,824000.0
KH01038,2026-04-21,273000.0
KH01701,2026-04-21,164000.0
KH01556,2026-04-21,215000.0
KH01549,2026-04-21,291000.0
KH02038,2026-04-21,400000.0
KH02179,2026-04-21,40000.0
KH02264,2026-04-21,68000.0
KH00224,2026-04-21,147000.0
KH00514,2026-04-21,1186000.0
KH01916,2026-04-21,257000.0
KH00458,2026-04-21,121000.0
KH00663,2026-04-21,228000.0
KH00048,2026-04-21,57000.0
KH00775,2026-04-21,789000.0
KH00127,2026-04-21,226000.0
KH02175,2026-04-21,88000.0
KH00813,2026-04-21,359000.0
KH01612,2026-04-21,210000.0
KH00386,2026-04-21,65000.0
KH00776,2026-04-21,214000.0
KH02134,2026-04-21,700000.0
KH02164,2026-04-21,45000.0
KH01963,2026-04-21,438000.0
KH01853,2026-04-21,85000.0
KH00004,2026-04-21,88000.0
KH02210,2026-04-21,96000.0
KH00889,2026-04-21,104000.0
KH01789,2026-04-21,83000.0
KH00674,2026-04-21,139000.0
KH02388,2026-04-21,331000.0
KH00949,2026-04-21,422000.0
KH00922,2026-04-21,368000.0
KH01899,2026-04-21,601000.0
KH01519,2026-04-21,113000.0
KH00332,2026-04-21,227000.0
KH01284,2026-04-21,186000.0
KH02473,2026-04-21,75000.0
KH00991,2026-04-21,91000.0
KH01407,2026-04-21,216000.0
KH02483,2026-04-21,252000.0
KH01630,2026-04-21,57000.0
KH01494,2026-04-22,173000.0
KH01911,2026-04-22,392000.0
KH00498,2026-04-22,195000.0
KH01876,2026-04-22,231000.0
KH02057,2026-04-22,218000.0
KH00611,2026-04-22,517000.0
KH02383,2026-04-22,326000.0
KH00276,2026-04-22,415000.0
KH01622,2026-04-22,211000.0
KH00872,2026-04-22,251000.0
KH00538,2026-04-22,115000.0
KH01859,2026-04-22,110000.0
KH00141,2026-04-22,221000.0
KH02482,2026-04-22,195000.0
KH01930,2026-04-22,435000.0
KH00062,2026-04-22,206000.0
KH02091,2026-04-22,16000.0
KH01226,2026-04-22,148000.0
KH01032,2026-04-22,73000.0
KH02310,2026-04-22,162000.0
KH01793,2026-04-22,90000.0
KH00337,2026-04-22,50000.0
KH00036,2026-04-22,109000.0
KH02091,2026-04-22,48000.0
KH01899,2026-04-22,295000.0
KH02234,2026-04-22,79000.0
KH00646,2026-04-22,332000.0
KH01020,2026-04-22,62000.0
KH00405,2026-04-22,41000.0
KH00161,2026-04-22,84000.0
KH01982,2026-04-22,302000.0
KH00056,2026-04-22,206000.0
KH02121,2026-04-22,129000.0
KH01402,2026-04-22,107000.0
KH00852,2026-04-22,136000.0
